Nested Sampling Global Log-Evidence           :   -0.454567561002993870E+02  +/-    0.104371310094157399E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.454567561002993870E+02 +/-    0.104371310094157399E+00
Local Log-Evidence   -0.454567561002993870E+02 +/-    0.104371310094157399E+00

Dim No.       Mean        Sigma
   1    0.163892802237635038E+03    0.933468620833130025E+01
   2   -0.481331649339242912E-01    0.807757180609778858E-01
   3    0.151858385706382326E+00    0.993497954672936494E-02
   4   -0.256416510931130803E+01    0.335508235144495071E+00
   5    0.259680801965142649E+01    0.197284228932502415E+00
   6   -0.504571465771146074E-01    0.418334422267925068E-01
   7   -0.631740157096796096E+00    0.341139271988017911E+00
   8    0.100692297475855688E+00    0.824483221127905175E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.157283566699841941E+03
   2   -0.938984332010879275E-01
   3    0.147007931939192565E+00
   4   -0.293752642611486969E+01
   5    0.234663976278634046E+01
   6   -0.150240037444637764E-01
   7   -0.708533510302094882E+00
   8    0.231712067220466132E-01

MAP Parameters
Dim No.        Parameter
   1    0.157283566699841941E+03
   2   -0.938984332010879275E-01
   3    0.147007931939192565E+00
   4   -0.293752642611486969E+01
   5    0.234663976278634046E+01
   6   -0.150240037444637764E-01
   7   -0.708533510302094882E+00
   8    0.231712067220466132E-01
