Nested Sampling Global Log-Evidence           :   -0.242507924477238994E+02  +/-    0.756971040926319449E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.242507924477238994E+02 +/-    0.756971040926319449E-01
Local Log-Evidence   -0.242507924477238994E+02 +/-    0.756971040926319449E-01

Dim No.       Mean        Sigma
   1    0.936442386433208185E+02    0.330136312871825410E+02
   2    0.363215586582045713E+01    0.904133139948144815E+00
   3   -0.393715563855962458E+00    0.451088785656702740E+00
   4   -0.154948271211939081E+01    0.355678189258040511E+00
   5   -0.180912655505938891E+01    0.123363546739422306E+00
   6   -0.215295009212624588E+01    0.561190073352343388E+00
   7    0.245736405054193613E+00    0.153829718627947948E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.104935376438795117E+03
   2    0.182124258701957253E+01
   3   -0.914452540885559828E+00
   4   -0.199231724646028785E+01
   5   -0.186864686167041261E+01
   6   -0.240051427479178736E+01
   7    0.184080267034839110E-01

MAP Parameters
Dim No.        Parameter
   1    0.104935376438795117E+03
   2    0.182124258701957253E+01
   3   -0.914452540885559828E+00
   4   -0.199231724646028785E+01
   5   -0.186864686167041261E+01
   6   -0.240051427479178736E+01
   7    0.184080267034839110E-01
