Nested Sampling Global Log-Evidence           :   -0.833444237496450668E+01  +/-    0.500255934351702056E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.833444237496450668E+01 +/-    0.500255934351702056E-01
Local Log-Evidence   -0.833444237496450668E+01 +/-    0.500255934351702056E-01

Dim No.       Mean        Sigma
   1    0.308267617345274525E+01    0.104744897933490511E+01
   2    0.316098874689743106E+02    0.945148153092178589E+01
   3    0.515894353089888402E+00    0.167648189921058538E+00
   4   -0.417840054243478143E+00    0.742368797962964733E+00
   5   -0.220048588381405485E+01    0.504621435204153923E+00
   6   -0.890887964560678092E+00    0.316735575401872305E+00
   7    0.284135438989740863E+00    0.153270363726376785E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.262077265002165660E+01
   2    0.386054288968529420E+02
   3    0.525655227003914427E+00
   4    0.431907310522197108E+00
   5   -0.282236787374690357E+01
   6   -0.114749755130295439E+01
   7    0.450980182180229783E+00

MAP Parameters
Dim No.        Parameter
   1    0.400123881690461225E+01
   2    0.249042806590056998E+02
   3    0.589767413331153456E+00
   4   -0.284385637991027007E+00
   5   -0.287421615594352176E+01
   6   -0.799037061929873005E+00
   7    0.282954477426151541E+00
