luminosity_distance KNtimeshift supernova_mag_boost Ebv log_likelihood log_prior
185.00582041997285 0.5670864725080567 0.3811402494910361 0.5038981434790955 -26.951905960223613 -8.18513317551694
175.57183960170818 0.8007661757593685 -0.18281783760496584 0.17583378569838262 -26.630894318191032 -6.429150998802754
207.73552546726455 -0.6004690375817545 -0.7999364448279493 0.37682511357250237 -26.6159280096613 -7.136050666052572
158.03882718744282 -0.21636179262822386 -0.21500642951587068 0.2628688391852586 -25.81931832399173 -6.67693525470999
180.86617532256247 -0.6387967164252762 0.952921255274183 0.4147518021789372 -25.797704631496625 -7.351628068505871
203.26890417799848 0.6991464983419515 -0.22327958976366347 0.46789903298680463 -25.77273907322695 -7.762797697835972
153.14731498754725 -0.1909967603279732 -0.1418241907757789 0.22316308635527446 -25.686731466260184 -6.55624349535685
157.4332097199056 -0.2820940427503694 1.2077768724168028 0.2526696279494889 -25.573629013367395 -6.644515969637431
205.075220624385 -0.4528433264073166 -0.7386995359137414 0.5120499049401002 -25.519610020518837 -8.311831500227182
203.27278170319653 0.6422088968081532 -0.7904252693993001 0.1613063408371226 -25.45456004766262 -6.393172953202663
179.5679345726967 0.69818115234375 -0.4047936201095581 0.31828974266052246 -25.400753694969914 -6.874225766067793
210.63228367675686 -0.5100906921468286 -0.7705011781748379 0.2713054319717052 -25.249491550549646 -6.704569628011982
185.96471886604982 0.6749051149176803 -0.4927361047014749 0.07436380731793771 -25.177813891462726 -6.201321272460538
197.38449877302375 -0.707744001444811 0.7217715220475807 0.2703791349690175 -25.00624784457594 -6.701497918417947
190.17730085038568 0.522603954388593 0.21987055952744683 0.05605933838826878 -24.996305408839298 -6.165227278343406
204.9615556239882 0.2677934788502876 0.31049261202994227 0.3119472845103731 -24.83003676048008 -6.849572692630342
183.72227701246328 0.5001065978699786 0.3005361762289205 0.3864043005409232 -24.72583365443897 -7.186270470654668
162.22329928021688 -0.3774278276530376 1.0944742812245778 0.5167195667012104 -24.673170780156273 -8.392365224970275
171.51830290884476 -0.11592044525334577 -0.34479732472909497 0.3142686364581573 -24.515652047515285 -6.8585254065547865
202.04902291465896 -0.47158163955729837 -0.625646813588391 0.53567007264281 -24.505254676990063 -8.80840214083462
183.6079605455693 0.6466439265128223 -0.12880698101125887 0.0155383525381268 -24.358224331771115 -6.089677202596981
187.50791590477607 0.4713018000286129 -0.6106986731480362 0.028466618554570167 -24.347726678047046 -6.113167244134031
178.5052588557957 0.34989780554177674 -0.5198159544327368 0.09802071770184295 -24.270105189248905 -6.2499868475611695
183.12605917453766 0.602042555809021 -0.42320072650909424 0.2010888288974762 -24.221822774961307 -6.4949535757225645
199.358174741941 0.27240024788893025 0.3229415637391364 0.12767735394306926 -24.186100953634714 -6.314543202346165
155.49266785383224 0.26611948013305664 -0.18464148044586182 0.12494143488407135 -24.18447495676174 -6.30841008140451
224.57777352698156 -0.2862952227682817 -0.9008157307368396 0.2698825490545817 -24.184331013823947 -6.699855058030103
201.08119547367096 -0.35315585136413574 0.556480884552002 0.17259283990859986 -24.173532522968006 -6.421011691823787
200.0039546303469 -0.3273686813029115 0.5641447142629916 0.21842843757451416 -24.169262060769693 -6.542777445137231
196.53366390951626 0.49486118609635965 -0.6803133346861028 0.03953953005477701 -24.164327643673467 -6.133734415484726
186.15256990202175 0.5089159009034889 -0.5502382365786946 0.2541516652222424 -24.11892695589253 -6.649162017923367
