Nested Sampling Global Log-Evidence           :   -0.403438562623935937E+02  +/-    0.964102789016229589E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.403438562623935937E+02 +/-    0.964102789016229589E-01
Local Log-Evidence   -0.403438562623935937E+02 +/-    0.964102789016229589E-01

Dim No.       Mean        Sigma
   1    0.964334947370602258E+01    0.313742366709486908E+00
   2    0.479287292560751794E+02    0.195473358259429753E+01
   3    0.721928918594755609E+00    0.616920142826981183E-01
   4    0.552981404135770127E+00    0.520326604108588220E+00
   5   -0.285234572648296369E+01    0.107595228518806957E+00
   6   -0.934167120263441730E+00    0.211414481748995325E+00
   7    0.310248144675421444E+00    0.149078575892675008E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.996622060612934746E+01
   2    0.497237801073905885E+02
   3    0.775119710577029331E+00
   4    0.648149986950683488E+00
   5   -0.295985807182467298E+01
   6   -0.104413490218946703E+01
   7    0.416769502888793775E+00

MAP Parameters
Dim No.        Parameter
   1    0.996622060612934746E+01
   2    0.497237801073905885E+02
   3    0.775119710577029331E+00
   4    0.648149986950683488E+00
   5   -0.295985807182467298E+01
   6   -0.104413490218946703E+01
   7    0.416769502888793775E+00
