luminosity_distance KNtimeshift supernova_mag_boost Ebv log_likelihood log_prior
213.11121866306877 -0.4247808952791635 1.6200346358906543 0.3610538692816864 -15.884084279014859 -7.058496803527668
206.63834810256958 0.5623199939727783 1.8922972679138184 0.13471096966266632 -14.520478908063502 -6.330485341087745
188.04163702886564 -0.950666333956053 1.9773971026126924 0.31439666738661654 -14.196920546609887 -6.859021520968481
193.5900315642357 -0.9228392839431763 2.139878273010254 0.24577025413513184 -14.013081225122598 -6.623166769166517
190.63065648078918 -0.17762112617492676 1.0965102910995483 0.5036960301876068 -13.976189938801685 -8.182187040602988
173.6144012742344 -0.9507777270991303 -0.28218071199050776 0.3901137376482589 -13.966709341143789 -7.2064157014361
208.7186748088524 0.8531822200726116 1.7568763571724935 0.05486797004102408 -13.720908966062733 -6.162922606048086
194.6406215429306 0.9318727254867554 -0.91988205909729 0.2832079801797867 -13.593259602706105 -6.744903126991587
171.34713557373038 -0.5621059651514078 -0.40819651522802314 0.42094098973440713 -13.46659475050973 -7.391678993874176
168.17940099401096 -0.363429309844288 2.627646264543925 0.14036859381648017 -13.393510097291403 -6.343495737812292
198.2132613658905 0.9074671268463135 -1.7363733053207397 0.5239096407651901 -13.228002248594054 -8.530629023392184
203.6752941195443 0.23181105024226256 -0.5830327029416988 0.24427747799067068 -13.216052568404667 -6.618606941567006
165.87410420179367 -0.5630149841308594 2.6196229457855225 0.15557776358127595 -13.145558093603368 -6.379334183563901
180.4116055369377 -0.17466938495635986 1.4637744426727295 0.3946685570240021 -13.120592466202748 -7.23172035925192
156.3750125938667 0.4927553174221839 1.8931191963483807 0.2784381350204737 -12.912331771221128 -6.7285439749413145
168.3542622168079 0.156939311799013 -1.048548818222279 0.5314249340296319 -12.887218783191706 -8.699030288269128
195.4034112161975 0.6361982351911779 0.3811472588279923 0.5272675075205279 -12.868475755364402 -8.60239158171635
217.7275076508522 -0.2752641439437866 -0.504271388053894 0.27519629158973696 -12.757888882080369 -6.717576232319789
194.194070489505 0.597001063312284 1.9944406859150465 0.0698034741114991 -12.72133509715906 -6.192206310106355
196.17390215252158 0.6464851707053769 0.09520886354798552 0.03300535202615168 -12.694036561776862 -6.121546534440595
219.13942694664001 0.3441038131713867 0.28188884258270264 0.5377094651699066 -12.642464756621703 -8.86552714463595
165.1515930891037 0.9008618593215942 0.9322470426559448 0.38365775213241576 -12.572574821244732 -7.171611706527325
190.64872889034882 0.25237311082019787 -1.2797190508621723 0.5055008841920923 -12.549702158626893 -8.20880827248917
188.07279914617538 0.4806692600250244 -1.0021501779556274 0.39733471870422366 -12.54712041330479 -7.246835082574053
201.8988986132224 -0.44490617330204274 0.4330660486173077 0.0887893096914606 -12.4171518793652 -6.230713798733003
161.46765500307083 0.14899206161499023 1.2747007608413696 0.4706638884544373 -12.300314406149012 -7.789611703773221
179.17068697493022 0.4927146268640925 1.5647557844704867 0.24781801975898143 -12.287225037089572 -6.629455883110114
197.49379526249012 -0.5332475728357038 2.563338482660016 0.017661532264873908 -12.256414555102758 -6.0934972495358775
150.32853642192995 0.8946916867811121 2.041756949570739 0.10845648061647517 -12.255914682667134 -6.272231203562242
222.1809244825365 -0.9057525304095839 2.4071892228514358 0.00432449460729419 -12.204617702712737 -6.069739680996927
196.38849125768706 0.5907664316376606 1.4962053085767613 0.18518935003364267 -12.163999162582561 -6.453025162810245
178.76908474787402 0.510171844385052 -0.06298773700583915 0.1652644702144199 -12.16337228421489 -6.40284789588525
179.94116842746735 0.20649147033691406 -0.8166199922561646 0.4238888988733292 -12.137650116866077 -7.41133431240232
178.3544430659701 -0.7464172651542496 2.6047258989631956 0.06735155607628465 -12.062177618516813 -6.187339669676488
222.60308861732483 0.8144845962524414 1.32887601852417 0.07270119938850403 -12.060144671567157 -6.19798850478267
157.55320562771846 -0.7468298635086663 0.25566454773711556 0.34979688730018266 -12.056367752866201 -7.0066036007916965
174.20024336724953 0.8792291174542457 -0.8459010725416451 0.40193731908823416 -12.044865943265549 -7.273477630429923
168.1634636445932 0.23619355111248486 0.9028151949854877 0.5310950231453444 -12.037559869562939 -8.69101102525062
207.1785256270744 0.10753721171027353 -0.9069913757375261 0.38597664359310563 -12.035611173105796 -7.183973825898942
181.1912861393491 -0.628007651877553 2.3403951927771205 0.12211128799704789 -12.027236268306789 -6.302105063645552
212.0961830019951 -0.837143063545227 0.8982008695602417 0.45751864621639254 -12.022686949141487 -7.668094133354272
213.54251884846508 -0.35722792557947614 1.9870961976533597 0.10804076597634736 -11.981911233380133 -6.271335558975621
191.407284119736 -0.588792908784642 0.5809390726058812 0.11382407381495259 -11.973396532023479 -6.283868148011994
197.15486222891812 0.8028505360671379 -1.0472180196069787 0.38352541597544854 -11.950548291753828 -7.170910804707235
156.83945373817264 0.41339153385042793 1.0118598578763605 0.5132929838589622 -11.932371733504786 -8.332644389116576
152.24109087062786 -0.07993816204506654 1.4930553205530934 0.4559125234866476 -11.914494577014182 -7.654210253424816
152.04838487722716 0.198597555395146 1.0936798036652053 0.5415990617703008 -11.901534341231299 -8.984448871394019
211.28695730195702 -0.37635714002160914 0.7719602453036165 0.46061676856742667 -11.859851101926656 -7.6954324606273
185.8404725885245 0.4693314012786787 0.8958688106293611 0.40468808201927625 -11.835020676960237 -7.289746289341521
190.05076781861283 -0.8778695329527801 0.48640245819090033 0.17423396592463394 -11.828703380460581 -6.425124933576387
196.19855958537218 -0.48775703741574483 1.7580971951418922 0.23124539723841406 -11.798434704105684 -6.579658267842683
185.0009724497795 0.4134864807128906 0.007423758506774902 0.1535305993080139 -11.74884471927238 -6.374434844436211
165.83203375339508 -0.3740580081939697 1.4446687698364258 0.426106276345253 -11.744246481345474 -7.426377616321361
