Nested Sampling Global Log-Evidence           :   -0.911429793628390250E+01  +/-    0.595493449926546153E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.911429793628390250E+01 +/-    0.595493449926546153E-01
Local Log-Evidence   -0.911429793628390250E+01 +/-    0.595493449926546153E-01

Dim No.       Mean        Sigma
   1    0.144156905941184135E+03    0.268203838465837840E+02
   2   -0.729567269570873256E+00    0.702010763352573619E+00
   3    0.144297385617607937E+00    0.298119100052987827E-01
   4   -0.158494743266619764E+01    0.723564979471033931E+00
   5    0.250324737945050568E+01    0.241637215522018695E+00
   6   -0.361180808270991194E+00    0.217224019511162048E+00
   7   -0.105791372061123323E+01    0.615216839523283432E+00
   8    0.248057043657023801E+00    0.149475592447247452E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.102392112211168012E+03
   2   -0.647939588058839000E-01
   3    0.147755354692267860E+00
   4   -0.211034523839533161E+01
   5    0.254093304900087036E+01
   6   -0.534445317237605799E+00
   7   -0.948892036569009889E+00
   8    0.390073998627409380E+00

MAP Parameters
Dim No.        Parameter
   1    0.161367113258953282E+03
   2   -0.715581171339848332E+00
   3    0.126733447081542328E+00
   4   -0.191988981401957459E+01
   5    0.293107303215455639E+01
   6   -0.241058893560160303E+00
   7   -0.127395194403633849E+01
   8    0.383232804753322887E+00
