Nested Sampling Global Log-Evidence           :   -0.186990663047699108E+02  +/-    0.639545819688597666E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.186990663047699108E+02 +/-    0.639545819688597666E-01
Local Log-Evidence   -0.186990663047699108E+02 +/-    0.639545819688597666E-01

Dim No.       Mean        Sigma
   1    0.167305310389905230E+03    0.973553834951270503E+01
   2    0.285744666265990543E+00    0.294875271340359124E+00
   3    0.159140011389521829E+00    0.186023236800864598E-01
   4   -0.840332565416668675E+00    0.853772713128010285E+00
   5    0.241791189688013741E+01    0.257444847919079123E+00
   6   -0.177951605413273195E+01    0.335268456052405406E+00
   7   -0.162975758677890004E+01    0.837092707294270766E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.179276814717547438E+03
   2   -0.268943265672907383E-01
   3    0.191634043705657481E+00
   4   -0.505420089422972119E-01
   5    0.243778411080812596E+01
   6   -0.145323610330829145E+01
   7   -0.282712708202479446E+01

MAP Parameters
Dim No.        Parameter
   1    0.179276814717547438E+03
   2   -0.268943265672907383E-01
   3    0.191634043705657481E+00
   4   -0.505420089422972119E-01
   5    0.243778411080812596E+01
   6   -0.145323610330829145E+01
   7   -0.282712708202479446E+01
