luminosity_distance KNtimeshift supernova_mag_boost Ebv log_likelihood log_prior
127.56403673805596 0.8436043490224652 -3.8277071880260616 0.3530092351560933 -16.21013176349514 -8.525216965514616
191.1731644736431 -1.7788968435965669 -4.15981179627733 0.1630646157372591 -15.52529093414812 -7.9015365892487965
134.29390788078308 -1.099888026714325 0.33773303031921387 0.07648505687713623 -14.509685206947097 -7.709666993308888
178.91775220632553 0.6312921047210693 -1.5639257431030273 0.036779697990417484 -13.871274968977113 -7.632645901419459
152.717424929142 -1.719998300075531 -0.0010704994201660156 0.0985446737766266 -13.71198035534451 -7.755169363520819
275.20382886463153 0.6899947518950924 -3.6304902470935816 0.2192556586663743 -13.170523503412563 -8.049194547370075
141.28439258584916 0.24214238246257969 -4.473359644409061 0.5060602165379857 -12.688423196221958 -9.721281650239204
269.37772869643067 -0.8089195166331729 -2.7649114553927188 0.39822506417882186 -12.48665654035651 -8.756011247246184
160.96546997428192 0.5473224115509416 -2.9423660419083753 0.02750854263769294 -12.475159302447896 -7.615484805664093
290.57286977767944 0.6834383606910706 -4.1438597440719604 0.12195797860622407 -12.451180178862824 -7.805842049272034
199.1271644987817 -0.5260608477926612 -4.836033686728027 0.4043200017555394 -12.447391479372524 -8.791631373597005
335.5380335165671 -1.9805023408223037 -1.9904156063378013 0.10616433489550706 -12.431529542129715 -7.771380194287897
282.30943736338224 -1.2342980446840743 -3.307457721380767 0.5469071185795001 -12.337839690422516 -10.677672166477503
140.25128185749054 -0.19268840551376343 -1.2589377164840698 0.3550587959289551 -12.326562446873519 -8.53460293203547
208.89808982610703 0.6124781966209412 -3.2707196474075317 0.323068404006958 -12.169233285833498 -8.397287698349338
184.72464084625244 0.5925572514533997 -4.523288011550903 0.501384726691246 -11.64426155334323 -9.653176448757414
293.22068521190306 -1.2252131863303533 -2.206761936119777 0.1803734871129003 -11.590797150228234 -7.944741947269689
249.80848023766015 0.4839128886082431 -3.5579208044042043 0.37657788388493746 -11.52839110313508 -8.638864743391855
189.5129069685936 -1.6049111485481262 -3.3458614349365234 0.0748101508140564 -11.523046510522892 -7.706295278018121
235.05185398039623 -1.2212478591831641 -4.637235446387606 0.29225973640639513 -11.507463883566933 -8.280781000543362
185.7302948832512 -1.3160120248794556 -2.2493237257003784 0.4946279211759567 -11.458299345185772 -9.562288936928743
226.98236107826233 -1.375625729560852 -1.5497541427612305 0.16625769503116608 -11.403820824996133 -7.909367816650482
164.0251875488105 -1.4781205845815586 -1.358119979443702 0.33596345168365377 -11.345875065307373 -8.450391542400014
220.1513978736956 -0.6167886747488107 -2.593490837767056 0.4246207236497814 -11.245691473457686 -8.920351635145156
326.09332352876663 -0.6003637909889221 -3.343050479888916 0.3610774991512299 -11.230123256251375 -8.562686013047085
328.4815088677524 0.2221973688525618 -3.7623666341274555 0.3469824137099512 -11.21226894701817 -8.49811679854472
246.52831228179224 0.4330674658714968 -4.206567518039538 0.1527987525007076 -11.206229903429676 -7.876766570103459
244.40112923001067 -0.19892234552771537 -4.691132356400422 0.27067292206943183 -11.193928387292967 -8.206548526372917
291.7547750959097 -0.9041909961528716 -3.193164630134323 0.4181386811145916 -11.134127144847975 -8.87742337946347
167.06256838408098 -0.6473528957032619 -1.7016621207800187 0.35028186501351977 -11.097511257955627 -8.512862039774122
201.9429224838848 0.11087828849214487 -2.3195244451457415 0.2965056693602455 -11.088061715713469 -8.296053487282427
314.6122967769836 0.1292929601708943 -3.575403502081578 0.33743861887952925 -11.075360391413586 -8.45665025470708
128.57424114642498 -0.6721396918893725 -3.2573701742041767 0.30996661225988065 -11.070469973452862 -8.346074130850196
335.13829559087753 0.4414929151535034 -4.580880403518677 0.4581127377033234 -11.009841695550346 -9.177356296072285
150.85489290968434 -1.0726610128027874 -4.142428061404289 0.47252922461729624 -11.001914379787806 -9.312194315544048
290.05628931663273 -1.1545915783305416 -3.3683335132180714 0.4842076603762819 -10.996432271311841 -9.436551312787017
268.00594329833984 0.550035297870636 -4.2593300342559814 0.3619304416179657 -10.991682691935496 -8.566730392786823
286.4331464634498 0.37046842915469114 -3.228858314088216 0.2383765686317704 -10.984844745326416 -8.104860275375952
242.6349605590023 -0.732877036831348 -4.997803478127599 0.38775473813007527 -10.970806526164523 -8.697634938779718
266.3026064634323 -1.6333906650543213 -3.7805193662643433 0.004489718556404114 -10.968273282384517 -7.574107968649107
211.81127727031708 -0.8597171306610107 -4.912734627723694 0.46263162689208986 -10.964635765938292 -9.21769897301697
236.98189672450613 -1.3895478139146051 -2.4022254055256917 0.35867087011636906 -10.963208257380217 -8.55136195461043
181.71056360283583 0.014248075217576428 -1.2838677949631356 0.07081062211347038 -10.955449713145864 -7.69828960705686
230.52612942232548 0.3165753538235756 -4.5063416800106655 0.2813269514971466 -10.93132018483834 -8.24249715823629
341.7857751250267 0.4612502455711365 -4.682664275169373 0.11298082737922668 -10.89808099712533 -7.786108396258839
205.67504187145676 -0.171875883532155 -3.3158390156428337 0.008684970657443199 -10.897287901402024 -7.581522563004598
