luminosity_distance KNphi inclination_EM timeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
4.341986281135574 46.92204296345287 0.7576555643363821 0.26672440030767497 -1.9586200872989623 -0.9184656332066865 0.0 -30.905034701071724 -9.528870502591797
5.409953518376955 30.837952714987964 0.500758955676441 0.5024019848771615 -2.3670049105569957 -0.9066726857521981 0.0 -30.2973665041029 -9.887548699694072
2.8090229189516815 25.5212856116401 0.7209363527375944 -1.8338177592303135 -2.7111112730057703 -0.9258995843768196 0.0 -30.266337924452394 -9.569151627706951
1.9545271361057557 26.141780076792376 0.6849401643786192 -1.9932341619150973 -2.895218146896041 -0.8423290219595194 0.0 -30.18868331582045 -9.611644826131325
5.8474657997606805 15.794402775864468 0.5581114322072862 0.5115019616109291 -1.3480963545259756 -0.7043815875381472 0.0 -30.114807427391323 -9.789431329851759
8.124308045544417 42.74858528054186 0.380501120170775 0.769301256348434 -1.6053735474782735 -0.7233798440209505 0.0 -30.103216515100357 -10.144283897375235
4.322245431934678 18.534684842855356 0.7058432256071474 -1.2732766699237446 -1.9326993812973667 -0.6198125050991101 0.0 -29.89308065509734 -9.586592230778514
5.40919851838551 35.236274779896554 0.2904754038781682 0.20723055619295216 -1.3275163167065922 -0.6115419807279543 0.0 -29.84540874519956 -10.404108819957031
5.689269276349503 33.426628445382136 0.2879414430384393 0.4741711322808988 -2.04490506301357 -0.7977307098768884 0.0 -29.766303858687557 -10.412624933707114
4.262858001505602 36.26972379849055 0.5018024932928147 -0.8164170037319858 -2.525476803881102 -0.6835910097248297 0.0 -29.750105735937776 -9.88564431717738
4.417881976861018 25.182924160805147 0.6329322641190289 -1.743473145678574 -2.0825853627051347 -0.8363013380753364 0.0 -29.394308540008893 -9.67884405270216
7.687422803155537 44.46751027727919 0.26128483105022293 -0.6437608053291868 -2.2304875980005803 -0.5437191674805297 0.0 -29.133004837736525 -10.507318480234417
7.472390183619163 16.28847443957684 0.753436996419582 0.07646541855915157 -2.4580861047254983 -0.7008716807760349 0.0 -29.111788253074327 -9.533348778523141
5.012353374551487 37.22466858934111 0.425823741124762 0.8262057843851873 -1.279959991596709 -0.5750690773406375 0.0 -28.889058565464854 -10.037905561909845
5.710611343383789 20.127257704734802 0.7205753010076642 -0.9365264773368835 -2.171768546104431 -0.6060450077056885 0.0 -28.615517438948782 -9.569562658284607
7.986123488029224 45.886324726226576 0.25132411835041923 0.22846173383278234 -1.7615861297011417 -0.7914119947967952 0.0 -28.5769361815833 -10.545331441398787
5.975181573391871 17.55099571732789 0.7177056450392242 -0.825875608888327 -2.8026187393105673 -0.5018914371248 0.0 -28.482360053205024 -9.572840216373603
5.991712580738379 24.58974221813167 0.7384333185654782 0.9193851112672937 -2.7990165226659274 -0.736710977863047 0.0 -28.449128278235964 -9.549586616150801
6.818119828409097 31.812192905771386 0.7002802798297504 0.26782169108570075 -1.2463994372257883 -0.5833969780881336 0.0 -28.296746525471164 -9.593155941505096
4.80429695785759 19.132880189747574 0.6870685833504041 -1.8219779441633348 -2.067402630331142 -0.8026225704994716 0.0 -28.235752818158208 -9.609044881177383
5.274745211126961 35.78938829202913 0.6618042555079552 -0.4657421169180156 -2.556886838663203 -0.6841417023336622 0.0 -28.209981418671198 -9.640649324568223
4.075758317823963 30.63568057002184 0.7046402363393505 0.06668121611087585 -2.6757747476930773 -0.5593272627304637 0.0 -28.168117645943717 -9.58800537023188
4.57846277467673 43.82686678487105 0.6790671709961517 -0.46475779287659336 -1.8370719322479876 -0.6002481765951901 0.0 -28.162110827466087 -9.618877800926615
8.090083263989133 36.361159621125 0.7361793697551726 0.07190283953979115 -2.0813728646817835 -0.7569370391185228 0.0 -28.112763316372952 -9.552068497615469
3.4597468453214923 44.39998120451396 0.763960803906026 0.6178913493320737 -2.534770039399867 -1.0268176924079722 0.0 -28.01476297946069 -9.522247242368046
6.203448476838126 18.244100553320063 0.522608392523366 0.554510661997361 -2.962795956547313 -0.810575856752616 0.0 -27.88907353541763 -9.848634558816368
6.521384895040072 35.48968094021588 0.6966494173925416 -1.0803658663157627 -1.8116357112977506 -0.5745114391030475 0.0 -27.80652811733999 -9.597480119908916
7.607231802595437 39.8315688448688 0.620235507098375 -0.16994519373144934 -2.7637214758767326 -0.5144813829347874 0.0 -27.8058247752276 -9.696384225383209
