luminosity_distance timeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B log10_E0 thetaCore thetaWing ksiN L0 dL b q ts Ebv log_likelihood log_prior
171.403714120796 -0.03175891107636239 0.06929237185430727 -2.8456702567662657 2.5903600196887555 -1.5406619338689258 -2.491379208983825 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -15.532256319339641 -11.00301028843029
168.34538769269278 0.024285365930701616 0.12216826980495446 -0.9260097662091877 2.0524462149509697 -1.9166132264111562 -1.6413348648193136 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.90611263560116 -10.437634145354245
156.80368129901638 0.16128176913782397 0.1345698328850274 -1.4468699609360112 2.6600254371960528 -2.3089122513208458 -0.7826673810430531 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.871011779044515 -10.341481476783697
159.3559126069755 0.2085007031424023 0.15984908048566315 -1.4016012436361756 2.053468300218229 -1.5051206704075781 -2.070312213620242 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.836346437911507 -10.170576878757306
162.50376414947272 0.020862984974900883 0.14172943379902592 -1.6168085067216242 2.5838513955541904 -1.6527125268690264 -2.436087326128732 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.685230185108113 -10.289975019736294
167.45238932109052 0.101413726481943 0.10959768420537072 -2.319937011666747 2.8393878432313198 -1.8849983286361685 -1.2897274270262504 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.27288651410121 -10.545731246852572
184.8967432975769 0.44830317497253425 0.13330569222995056 -1.8018150329589844 2.7096939086914062 -2.2406689524650574 -0.21278071403503418 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -14.239051423796084 -10.350863309680172
178.03657758757913 0.007848201908449759 0.18402181816883464 -1.7088396808631008 2.4818775378420312 -0.8251628913392075 -2.214626505256242 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.989650720509879 -10.031140809434685
160.6431509204885 0.8843213888046269 0.14983683499361208 0.13366979670792034 2.333193208737043 -2.5863036657234018 -0.650005529446176 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.967046868372092 -10.23474246252851
178.51866488202555 0.04707206805468672 0.1461154890745486 -1.2783907170439015 2.1945152997864654 -1.8144889586184472 -0.5233653728037324 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.818036729022428 -10.25970824240614
151.98710837236396 0.6254126264922456 0.13096558556426452 -1.7433689364011835 2.4873395200345327 -2.2802082821750327 -0.42888479105118993 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.637118545168839 -10.368470464603032
172.11257975646416 0.1552187203995938 0.15122051182490884 -0.01329431792670066 2.258548300858595 -2.4755950324203493 -1.2316167533788438 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.300433932694903 -10.225619815891111
160.97989207372416 0.22409324883477053 0.16866089411037968 0.3697699149981464 2.5186650363113827 -1.8398011454817125 -1.5427762208684175 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.23663838046258 -10.11740017858574
163.92693817497107 0.716570257287906 0.1872574849134314 1.486446981844061 2.24164059136873 -1.9277600186808173 -0.29118995718037555 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.227780427703468 -10.013911226823321
169.95562715127704 -2.741245458569297e-05 0.1514707384345746 -0.5622584798174506 2.218688055839494 -1.6285669580356639 -2.3066820560093055 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.225301366614785 -10.223979112891474
174.529015798713 -0.04171145734900097 0.10694976574772483 -2.586203423267574 2.423543922985682 -1.849566269858681 -1.8814464292208355 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.214553406364875 -10.570092604951851
174.16535625119988 0.7223736944795167 0.16638026394512073 0.39199781329066763 2.6465558795931674 -1.7553644912413184 -1.875997161285644 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.211813831839654 -10.130886828987613
161.62404854734322 0.3659007249597156 0.11197567236545078 -2.671247883444437 2.2484229996568583 -1.5550837919038056 -1.8683964456057538 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.183185356965812 -10.524353743369234
160.92703881321225 0.274086844414272 0.12320591238453694 -2.4292383227729175 2.2484131358269788 -1.0687927402002186 -2.317308115183719 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.104976279514908 -10.429218938156405
171.82264987589426 0.1513257934107103 0.1422631490756305 -2.6303174797047504 2.9461101320363774 -1.0632460550408283 -2.2054996914068634 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.025547609982924 -10.286241654747517
155.53472692706268 0.11622217039226687 0.12307798568625113 -2.877742643426963 2.616247596092301 -1.0169788688962897 -2.10926060792523 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -13.010098672297477 -10.430252537444934
