luminosity_distance timeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B log10_E0 thetaCore thetaWing ksiN L0 dL b q ts Ebv log_likelihood log_prior
176.50810325361752 0.0969906636611452 0.1382268509089297 -1.0138915421322108 2.3418767516867356 -1.9453172719402185 -1.3848920937532894 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -20.403703407953742 -10.314835039033587
161.67340581004322 0.39058581243903356 0.12842194624522277 -1.2401250162177153 2.028956391413878 -2.4221009844296395 -0.9713501775818596 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -20.234956252527844 -10.387973661870058
152.5687355189077 0.016336553747905325 0.15400679570440812 -1.3950080888519205 2.6735233780265477 -1.6478720098995123 -1.2799188188299773 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.77729223897834 -10.207504163510997
169.2194223915791 0.7090101863048756 0.177053674489228 1.1957040040363438 2.026725038700056 -1.2692625769191106 -1.5760324864823652 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.772165960979798 -10.069321952690531
160.3977544897626 0.23036747484113387 0.11627437793999391 -2.9919820976977856 2.6525482602863875 -1.3758468401399102 -2.0604042412125834 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.746412939501752 -10.486846327036124
154.70600609253765 0.006825207765637872 0.1882178041681662 -1.2519282998255457 2.756963400156988 -1.3730961195919118 -1.0547857763350759 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.654886713666446 -10.008856233907975
168.98258390603243 0.4719604695983216 0.14463796470404086 -0.9733275049687515 2.6682601470836396 -1.8787800716123189 -0.6191230046497438 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.48585350206101 -10.269800047090321
184.82353190473077 0.35920309247040116 0.12509034620842033 -2.0566370108499825 2.792393196136088 -1.8469811424711704 -1.1211447727963681 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.290346908856446 -10.414117795570402
158.87142857997162 0.40098794929975856 0.18129483946903655 0.6806664166437688 2.246746120438655 -2.2385293185766333 -1.8502265248558687 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.272434499726124 -10.045904078076301
162.7169727966878 0.037650515462791884 0.1854001806307953 -1.077553571671344 2.751284857337346 -1.1955193627710867 -1.9900746610516449 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.211292940555868 -10.023763569511098
173.11734200460216 0.4765724633916608 0.16966498012806505 -0.21905410708215278 2.352219387157332 -2.1548339318070586 -1.906746778499243 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -19.046503936662155 -10.111521272805803
165.6771148662155 0.8475589094169824 0.14844256775442222 0.3134761406398763 2.0130993630230827 -1.853202214436834 -2.09807692246616 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -18.929445751500356 -10.244021847025559
159.93127286434174 0.40211865305900585 0.18675239908085792 0.7966797351837158 2.570918083190918 -1.6945443749427795 -2.8397380113601685 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 0.0 -18.799338442814378 -10.016580592679162
