Nested Sampling Global Log-Evidence           :   -0.718916881910097949E+01  +/-    0.135813081320593276E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.718916881910097949E+01 +/-    0.135813081320593276E+00
Local Log-Evidence   -0.718916881910097949E+01 +/-    0.135813081320593276E+00

Dim No.       Mean        Sigma
   1    0.288136414796081031E+01    0.100455484549554641E+01
   2    0.316671557890689463E+02    0.931823332178222863E+01
   3    0.535023973985114143E+00    0.148836214355836605E+00
   4   -0.400953783658551277E+00    0.769602825930960410E+00
   5   -0.217871378578103903E+01    0.528503227737636805E+00
   6   -0.995856138848375760E+00    0.455600686302970792E+00
   7    0.271484892079577211E+00    0.148191239775771699E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.382752328214527537E+01
   2    0.288258027179833576E+02
   3    0.721335194926983392E+00
   4    0.209202463001505468E+00
   5   -0.208752613603368964E+01
   6   -0.712576649137250495E+00
   7    0.144725124990032622E-01

MAP Parameters
Dim No.        Parameter
   1    0.442044707709552043E+01
   2    0.396596667568008314E+02
   3    0.647689175213151946E+00
   4   -0.726134460648104607E-01
   5   -0.200977323439519884E+01
   6   -0.603187459105998247E+00
   7    0.127304971679248230E+00
