luminosity_distance timeshift log10_Menv log10_Renv log10_Ee Ebv log_likelihood log_prior
53.434057948225565 -0.6899506294029245 -0.20459141114007284 14.811167143173213 47.35531271891876 0.0 -39.36234450859636 -12.429216196844381
276.85804787360996 -1.4821059951798818 -0.6010165589051955 13.635158253054191 49.36645204881396 0.0 -38.60792090637592 -12.429216196844381
408.1615388386169 -0.8416575464007361 -0.5897095955706497 14.325983095799018 48.98837974350987 0.0 -37.20420007531682 -12.429216196844381
82.08282141882981 -0.6703548145609652 -0.3964604307478927 14.891706219930166 47.13355545650876 0.0 -36.97414671993127 -12.429216196844381
595.2586084555207 -0.05698818749146861 -0.10120102630702732 13.763388319824095 50.09426163792945 0.0 -36.59254402887325 -12.429216196844381
346.7849548503556 -0.04358413567768671 -0.3157873864110501 14.610666172321885 48.917926443353046 0.0 -36.34855938128638 -12.429216196844381
44.90353389611455 -1.2555355008334739 -0.2645265896777964 14.349028366561528 47.38090343373747 0.0 -36.20590501780654 -12.429216196844381
77.6816952203996 -0.2848596802392225 -1.0148999537677472 14.212033996422772 47.08725347610951 0.0 -36.14088780297236 -12.429216196844381
70.2365724630723 -1.2170787752268302 -1.1769324119321407 13.778399058700622 47.3286311391294 0.0 -35.895632014709875 -12.429216196844381
246.36505721467108 -1.107441835775381 -0.10150918554790866 14.153883274187798 49.37519587614477 0.0 -35.88410084936507 -12.429216196844381
94.34451864450591 -0.7489465630929866 -1.1721759926035662 13.902686665599523 47.68932808463527 0.0 -35.742710098687624 -12.429216196844381
283.3349919770224 -1.076719096838066 -0.19256352203580285 14.742552915861156 48.985528881100656 0.0 -35.73420198900265 -12.429216196844381
443.93209777778367 -0.3158645767524386 -0.39107555197141597 14.290405670050866 49.916616570775865 0.0 -35.73311560018484 -12.429216196844381
47.68861135264359 -1.214042104488676 -0.004124138866560045 12.450574205478402 49.458110496272866 0.0 -35.60529954348419 -12.429216196844381
300.7887384733452 -1.554318917024037 -0.21341876383050717 13.93679673006928 49.77165135551612 0.0 -35.58994100640328 -12.429216196844381
336.0877140137717 -1.2938717154856585 -0.0008130152115324307 12.908202467812057 50.881270376193555 0.0 -35.3926358042857 -12.429216196844381
970.4834949494442 -0.48682306510916207 -0.22990829069174712 14.755945434984646 49.86594971915732 0.0 -35.38778884217906 -12.429216196844381
829.334372314079 -1.222663580768009 -0.581157455547368 14.587871063326375 49.69786283997456 0.0 -35.3753080828958 -12.429216196844381
