    0.343226758982595527E+03   -0.101249751958092027E+01    0.470413176992448889E+00    0.524828015979440066E+00   -0.983846258168345145E+01
    0.281979434192180634E+03   -0.142174077033996582E+01    0.140466451644897461E+01    0.356691327810287506E+00   -0.843064149650175487E+01
    0.212682043015956879E+03    0.252249121665954590E+00    0.143952071666717529E+01    0.366367755389213567E+00   -0.804175326011192126E+01
    0.262403908722284086E+03    0.622508062591620170E+00   -0.353369870584435963E+01    0.500910482017471570E+00   -0.767908943158964696E+01
    0.285258266562851531E+03    0.937188769651000175E+00   -0.267586812264933815E+01    0.179323587089071895E+00   -0.745717388650557567E+01
    0.142955716273671044E+03   -0.106631224010876902E+01    0.284615891839523272E+01    0.332816652194478646E+00   -0.744975951893396449E+01
    0.182290858030319214E+03   -0.720774590969085693E+00    0.292174100875854492E+01    0.103508969521522526E+00   -0.734515898836559700E+01
    0.262991390191997255E+03    0.533587514657087425E+00   -0.255365632215845384E+01    0.264023611804829694E+00   -0.730930177247648949E+01
    0.301645269989967346E+03   -0.107355248928070068E+01    0.203289270401000977E+01    0.374008448123931900E-01   -0.704676661885131139E+01
    0.196637430787086487E+03   -0.164589494466781616E+01    0.132432937622070312E+01    0.568167733597755409E+00   -0.694335728599202806E+01
    0.333468298614025116E+03   -0.801555216312408447E+00    0.104062259197235107E+01    0.219376631855964677E+00   -0.685751182889315203E+01
    0.125131696462631226E+03   -0.128775262832641602E+01   -0.400217175483703613E+00    0.401735424184799184E+00   -0.664841738901400880E+01
    0.175234146002444504E+03    0.146982251205624692E+00   -0.531409979330583759E+00    0.797328346264275650E-01   -0.653604383755500962E+01
    0.277101488411426544E+03    0.639335513114929199E-01    0.184260666370391846E+01    0.162016762733459482E-01   -0.653445214365014504E+01
    0.181657990813255310E+03    0.834927201271057129E+00   -0.239786446094512939E+01    0.468043512725830113E+00   -0.650300477350002559E+01
    0.333477887511253357E+03   -0.152254372835159302E+01    0.187488675117492676E+01    0.889369933605194118E-02   -0.643215965488033881E+01
    0.334735883772373199E+03   -0.137846457958221436E+01   -0.212270021438598633E+01    0.241179171895980843E+00   -0.641230424316020731E+01
    0.235886467095264862E+03   -0.136435904164722621E+01   -0.630423505041100007E+00    0.554377298953876649E-01   -0.638367446546061768E+01
    0.298192502558231354E+03    0.883478939533233643E+00   -0.288317263126373291E+01    0.289911255025863679E+00   -0.636061886941740084E+01
    0.215041702985763550E+03   -0.194501757621765137E+01   -0.217009186744689941E+00    0.425336819887161266E-01   -0.635510031673662201E+01
    0.317254774272441864E+03   -0.166233491897583008E+01   -0.305144786834716797E+01    0.559729642009735073E+00   -0.635016728804322117E+01
    0.195264699102736870E+03   -0.131392690565611536E+01    0.287539253604856349E+01    0.671843533408697791E-01   -0.635003725355136872E+01
    0.158613026238576936E+03   -0.140119439372370813E+01    0.143237536074058980E-01    0.143420003835936283E+00   -0.632171673387449573E+01
    0.223200942575931549E+03   -0.627201616764068604E+00   -0.475124120712280273E+00    0.603736560344696107E-02   -0.628161143524159016E+01
    0.190936166815448303E+03   -0.915740026408362606E-01    0.209718863012641421E+01    0.205454238637612446E+00   -0.627094475161563025E+01
    0.247574792802333832E+03   -0.596326351165771484E+00    0.172096669673919678E+01    0.178420176959037780E+00   -0.621435604674925113E+01
    0.164687962830066681E+03    0.447143435478210449E+00   -0.137110054492950439E+01    0.338764080691337621E+00   -0.621236112604800006E+01
    0.225447828791045367E+03   -0.151011253091855258E+01    0.997333284740244075E+00    0.511024828486122296E+00   -0.618367057030629219E+01
    0.211108672618865967E+03   -0.318491876125335693E+00   -0.122106611728668213E+01    0.241517005348205582E+00   -0.614775922530220953E+01
    0.204500098526477814E+03    0.961988985538482666E+00   -0.166676878929138184E+01    0.234293913245201130E+00   -0.614481885595412436E+01
