Nested Sampling Global Log-Evidence           :   -0.718708690218363966E+01  +/-    0.588326096379296615E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.718708690218363966E+01 +/-    0.588326096379296615E-01
Local Log-Evidence   -0.718708690218363966E+01 +/-    0.588326096379296615E-01

Dim No.       Mean        Sigma
   1    0.139026558122128193E+03    0.259072843497622820E+02
   2   -0.320041132861098143E+00    0.732889427584329622E+00
   3    0.123716334112024332E+00    0.343547484867766789E-01
   4   -0.115057660415440743E+01    0.918171544650934091E+00
   5    0.260521575992064447E+01    0.230963186062112164E+00
   6   -0.231437102778362908E+00    0.170125499345322506E+00
   7   -0.934160019384416396E+00    0.608600642908490697E+00
   8    0.203177433652827644E+00    0.140209595814956178E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.100386410413405727E+03
   2    0.474686435592900580E+00
   3    0.181163684992396989E+00
   4    0.419194664864587008E+00
   5    0.268903600705119405E+01
   6   -0.266102449360756665E+00
   7   -0.199406575802139185E+01
   8    0.628246838461490043E-01

MAP Parameters
Dim No.        Parameter
   1    0.101356414280893503E+03
   2    0.114991237665615920E-01
   3    0.147070592606812295E+00
   4   -0.325982037598763874E+00
   5    0.264634690307355225E+01
   6   -0.605630565996817971E+00
   7   -0.386556677257131831E+00
   8    0.174872852306926507E+00
