

    0.478993120108071575E-06    0.144734100686915610E+03    0.934678809080716277E+01    0.451282811330034264E+02    0.289499652868375312E+00    0.959115859991624742E+00   -0.276104986656637941E+01   -0.132497266931824198E+01    0.442242600509167305E+00
    0.477974780061984613E-06    0.144733491035974339E+03    0.984867527993759495E+01    0.387192182989508922E+02    0.718322949098932129E+00    0.828744848006634172E+00   -0.257870611870354560E+01   -0.148897811319773354E+01    0.529345489710195238E+00
    0.482484072003950950E-06    0.144709844977684810E+03    0.982671344141733094E+01    0.469892675544494978E+02    0.711118001591142024E+00    0.367652329941653200E+00   -0.262222687945377642E+01   -0.124686304756064859E+01    0.292181952181922888E+00
    0.486108213955547218E-06    0.144690012092173134E+03    0.977170537568857611E+01    0.426714269997525619E+02    0.755423068294946987E+00    0.520658845742340670E+00   -0.296855124838086581E+01   -0.152353226336611836E+01    0.366042538054521471E+00
    0.498209659516640486E-06    0.144635966452327807E+03    0.943675474913768575E+01    0.419450585541963363E+02    0.730635358768705778E+00    0.781984609685542509E+00   -0.266797296795566252E+01   -0.102938935038431101E+01    0.315506012822531767E+00
    0.497650453665623863E-06    0.144633346394610584E+03    0.971422210576068679E+01    0.407411884679589065E+02    0.636512894480650737E+00    0.619970834602574072E+00   -0.283346897938225384E+01   -0.146255795924046339E+01    0.346898864150343267E+00
    0.504561182761000353E-06    0.144600897862184752E+03    0.913980125387968201E+01    0.459280517113735414E+02    0.755433674587161264E+00    0.612524966856544228E+00   -0.295596622904062745E+01   -0.164291650739265394E+01    0.266601942766740541E+00
    0.512697804359481901E-06    0.144564036702577994E+03    0.988887369758427681E+01    0.349024046716281191E+02    0.673871598112009251E+00    0.738578240962681321E+00   -0.270163007311478376E+01   -0.129921351454138589E+01    0.399829803687838770E+00
    0.511564928682551264E-06    0.144563594684816422E+03    0.934821551627821101E+01    0.487187360958177678E+02    0.724482948457339515E+00    0.815336538023111679E+00   -0.263605427100673406E+01   -0.711224485386466654E+00    0.379252864914863708E+00
    0.512116522242995587E-06    0.144556573171726114E+03    0.980145576739272784E+01    0.365207289612737469E+02    0.675241937970397221E+00    0.954803846286165658E+00   -0.266957149250625214E+01   -0.116296360658579778E+01    0.386399129658336393E+00
    0.515260849420384389E-06    0.144539464802656369E+03    0.727643835724173371E+01    0.494330424834660107E+02    0.764357734055313487E+00    0.757135373078094531E+00   -0.282948191904938051E+01   -0.134802026686915521E+01    0.306977720008322352E+00
    0.524294943891397650E-06    0.144499836382951827E+03    0.841937269952260081E+01    0.473596014435118278E+02    0.551338883725923212E+00    0.777098871791151780E+00   -0.297831903353178085E+01   -0.143296827156227646E+01    0.285545802588825781E+00
    0.523226458534372198E-06    0.144499050255969820E+03    0.860709435118475952E+01    0.465066928652257872E+02    0.715859460896478450E+00    0.818292317508257483E+00   -0.283798272596285850E+01   -0.167864080854463227E+01    0.527878708693565568E+00
    0.525293753675955343E-06    0.144486297540988346E+03    0.940767533473587569E+01    0.491911113736536691E+02    0.725915934672591745E+00    0.360776027580128833E+00   -0.272328378689209138E+01   -0.140264028356852100E+01    0.182040962919576471E+00
    0.527816125874128257E-06    0.144471850681579895E+03    0.949678002838055235E+01    0.468786281878383875E+02    0.466223448374875726E+00    0.748892044131940882E+00   -0.266133793102328831E+01   -0.121131930298492763E+01    0.216263538084897150E+00
    0.527518668992799681E-06    0.144468111942379920E+03    0.907969874081903328E+01    0.492822102479001956E+02    0.733388647213159439E+00    0.543304611385309499E+00   -0.248653148391093826E+01   -0.118672539976634894E+01    0.401130977960888313E+00
    0.536610646339368673E-06    0.144429068718372719E+03    0.867306140577852602E+01    0.468493808012867419E+02    0.781314353838877373E+00    0.552673690767026216E+00   -0.274363957736320341E+01   -0.152531902208691417E+01    0.176537988555013681E+00
    0.537762371775585656E-06    0.144419914545762936E+03    0.906612886267296325E+01    0.488702507252802789E+02    0.750922759397798956E+00    0.672195867875864383E+00   -0.268378735911941302E+01   -0.791091069889766629E+00    0.177126920999465087E+00
    0.543341579521395899E-06    0.144394405550491427E+03    0.975027581933552412E+01    0.458643938723209388E+02    0.728257004705685440E+00    0.883432568099660198E+00   -0.273110251718999253E+01   -0.677079360767460781E+00    0.100935979137370679E+00
    0.555725137784446373E-06    0.144344468103517613E+03    0.903325046055643277E+01    0.488822909248085224E+02    0.711754181982461320E+00    0.677783954654291865E+00   -0.291360675011246295E+01   -0.168910486455497111E+01    0.916798098859284705E-01
    0.562307297434563159E-06    0.144316052568405041E+03    0.816253146139975172E+01    0.460009039739062615E+02    0.618174962172330145E+00    0.914656655485291736E+00   -0.277005065406453888E+01   -0.153509723374569651E+01    0.430000506058657472E+00
    0.582864464177328584E-06    0.144239374015741845E+03    0.950097998466255511E+01    0.456380676929595381E+02    0.782003167531449495E+00    0.501507562496218640E+00   -0.259354917308563060E+01   -0.965326818918474938E+00    0.226948382970774382E+00
    0.583626995314508836E-06    0.144231893050168367E+03    0.978002220031381420E+01    0.489903946235112997E+02    0.708483178837448935E+00    0.240579103195090127E+00   -0.258724216504218330E+01   -0.110274247844235851E+01    0.338029792148089980E+00
    0.601442932212749860E-06    0.144166887704100759E+03    0.877021630394216700E+01    0.474203053883019621E+02    0.574089994055779207E+00    0.659219385280387371E+00   -0.279977167139224647E+01   -0.133309005657389568E+01    0.521388350345050267E+00
    0.614122472022923110E-06    0.144120296086117236E+03    0.816202113214493608E+01    0.463946189537034854E+02    0.772189052530370179E+00    0.704524277300530244E+00   -0.268073640899565158E+01   -0.154303664287892772E+01    0.517902196370100598E+00
    0.617841922821975241E-06    0.144103353381403622E+03    0.984869070183708217E+01    0.469777785069902549E+02    0.657877799783964212E+00    0.366024353898993571E+00   -0.272292628217103561E+01   -0.115687359960872449E+01    0.199267246875592108E+00
    0.620149450251367954E-06    0.144091031478635529E+03    0.986587097016384185E+01    0.366040413163965823E+02    0.744048643612970073E+00    0.993647934855681925E+00   -0.275739303032008776E+01   -0.168506119618467398E+01    0.329260484380702212E+00
    0.634328705387975769E-06    0.144040951728477211E+03    0.802983075385599321E+01    0.450178215691501720E+02    0.735387229887038529E+00    0.866841937382334393E+00   -0.295204088630223449E+01   -0.142570336478912729E+01    0.423692866346171038E+00
    0.633634678265175383E-06    0.144038274971880554E+03    0.995287884970582226E+01    0.486583730774557210E+02    0.771643181285721957E+00    0.237216774848455714E+00   -0.253831740638166092E+01   -0.126058357106358132E+01    0.116584542987426293E+00
    0.633008208018785536E-06    0.144035387156228779E+03    0.980588387898468561E+01    0.477659610015350680E+02    0.434936884027215698E+00    0.922045122137296502E+00   -0.261994766099666432E+01   -0.110416344154165813E+01    0.423399150713724137E+00
    0.638437675637961050E-06    0.144013439633773231E+03    0.986724907363527137E+01    0.443105174990746065E+02    0.749503518182955242E+00    0.292100959792028991E+00   -0.274453386678698896E+01   -0.104219781915835386E+01    0.398739359067156296E+00
    0.641710148699906608E-06    0.143998348134029271E+03    0.978293193350767254E+01    0.423121464056568470E+02    0.716337215089715373E+00    0.603932556608335780E+00   -0.255807099399952742E+01   -0.120602643487720762E+01    0.239299321119381098E+00
    0.646364265881919414E-06    0.143979028946038227E+03    0.959390198363993818E+01    0.444074326408407387E+02    0.759735927814090273E+00    0.782235141869972228E+00   -0.291949911987893085E+01   -0.171145065412380104E+01    0.130220096217004505E+00
    0.649151184373163031E-06    0.143965557935256896E+03    0.982552931545774655E+01    0.412144809920909125E+02    0.589286176390725891E+00    0.738270060915965143E+00   -0.264008484752684680E+01   -0.142771035097752397E+01    0.729976997799950261E-01
    0.650232863983436727E-06    0.143957361931784618E+03    0.970292154892674574E+01    0.319509953041033796E+02    0.650293858591056706E+00    0.985140733772821076E+00   -0.269705001142178125E+01   -0.147339488613651204E+01    0.496384684569320389E+00
    0.665754002770324109E-06    0.143905316379568660E+03    0.956726224190083485E+01    0.480458088212453376E+02    0.739196357050727171E+00    0.557715519048387343E+00   -0.276527899116604114E+01   -0.758399369294693315E+00    0.406591642558357336E+00
    0.673328815442544008E-06    0.143877823089785352E+03    0.944966750340797290E+01    0.393308786217352377E+02    0.649324680590609216E+00    0.788375184542916774E+00   -0.268193198729141402E+01   -0.133217369966274335E+01    0.214696589254723513E+00
    0.672189595208671913E-06    0.143876343620753289E+03    0.972971416595317606E+01    0.424195847802354891E+02    0.708526063291348374E+00    0.512980754451157761E+00   -0.275257012276826796E+01   -0.139750917740302638E+01    0.351972203278675955E+00
    0.675637501216682272E-06    0.143861244930798279E+03    0.908778906395106034E+01    0.448141497665308890E+02    0.724039852884954427E+00    0.547646124361700792E+00   -0.267880261735736669E+01   -0.118264571550903486E+01    0.460461566972822867E+00
    0.682650959933261880E-06    0.143835724754938326E+03    0.850740153040890235E+01    0.480603251579833071E+02    0.700857165325734499E+00    0.648277083074987992E+00   -0.284873224737785025E+01   -0.111837250923661657E+01    0.262570638221555977E-01
    0.694319010488134600E-06    0.143796962905157386E+03    0.855483627783088707E+01    0.445603104202764797E+02    0.727925731906900908E+00    0.860533805997846901E+00   -0.258644073066059033E+01   -0.142430303042401318E+01    0.275368827155908213E+00
    0.699311607332697481E-06    0.143777766907324917E+03    0.821966175988852576E+01    0.483372326328686412E+02    0.741400447176113420E+00    0.645155571295418007E+00   -0.294575277131963364E+01   -0.129903039696556544E+01    0.528271182394818295E+00
    0.699308439917974109E-06    0.143772909785961531E+03    0.837316765709796940E+01    0.479076551216567950E+02    0.564258309111791090E+00    0.917490572908137292E+00   -0.298903916704278938E+01   -0.136392607485480610E+01    0.327079799650326963E+00
    0.717137348279713615E-06    0.143717692649537867E+03    0.977975374846384149E+01    0.437948703817404663E+02    0.750951786987562930E+00    0.710241104863144734E+00   -0.274900079061864533E+01   -0.809385556490733293E+00    0.183930541318150925E+00
    0.719818171370427551E-06    0.143705363952621298E+03    0.853717287196480612E+01    0.488068906970849596E+02    0.567203157774819555E+00    0.661123904654110639E+00   -0.283107565026910546E+01   -0.139322831478073206E+01    0.295108163889438779E+00
    0.721082508508058026E-06    0.143696987919382082E+03    0.999677646734435932E+01    0.323398743985045698E+02    0.739025585458757739E+00    0.858246362692218767E+00   -0.267422030422308543E+01   -0.140913082498149334E+01    0.979435546083037845E-01
    0.724302365710374978E-06    0.143683210998433793E+03    0.953721554622633150E+01    0.410943270103347373E+02    0.530272609468696032E+00    0.737600580712158393E+00   -0.293491302000595233E+01   -0.127201314916367614E+01    0.144250878828066531E+00
    0.747406478225977937E-06    0.143615544323788924E+03    0.818642305423757044E+01    0.476501807898455993E+02    0.563937277187936736E+00    0.926711565115577507E+00   -0.272177327527845669E+01   -0.145435464156129735E+01    0.197062129597393804E+00
    0.748541132382568500E-06    0.143607644202267579E+03    0.786097466571592562E+01    0.482808250411380584E+02    0.560271758243153672E+00    0.931525535385495207E+00   -0.297741458716262297E+01   -0.158059655035333124E+01    0.609288645664018622E-01
    0.750222431325655033E-06    0.143598290857761327E+03    0.931978467372439923E+01    0.470842070953490648E+02    0.731665843624735857E+00    0.576845971332145435E+00   -0.259182423381658555E+01   -0.984055174714960845E+00    0.555963053571557619E+00
    0.749343921869688161E-06    0.143595768047326459E+03    0.931441791524581753E+01    0.474812253733361587E+02    0.406344111407789588E+00    0.925696034946980717E+00   -0.294829222667981927E+01   -0.124858709853809957E+01    0.364274065090480659E+00
    0.753764113182001902E-06    0.143579139029342457E+03    0.957082868920836738E+01    0.357561416425835290E+02    0.749312384424711819E+00    0.670829262516158487E+00   -0.287132656790496732E+01   -0.142383495768041635E+01    0.206575563000606949E+00
    0.758930648894762991E-06    0.143560610989856741E+03    0.997430991987774895E+01    0.452113959593748973E+02    0.763104663680405970E+00    0.533131054403798821E+00   -0.261104385061513078E+01   -0.811467028834853554E+00    0.224200913327157553E+00
    0.784905045542412560E-06    0.143488440114142662E+03    0.964148015612667741E+01    0.478700456310572449E+02    0.538308533018182933E+00    0.612809003564488197E+00   -0.264624962962917110E+01   -0.111682160113697604E+01    0.378639088487587316E+00
    0.784994184488934284E-06    0.143483346813919923E+03    0.853948035698839902E+01    0.487134117968907177E+02    0.589781051185138017E+00    0.676662968622248950E+00   -0.287663626682068685E+01   -0.135074200019517310E+01    0.116341473374133045E+00
    0.785736603467179387E-06    0.143476590000443224E+03    0.815992746657151002E+01    0.453288365334216792E+02    0.654225485955270081E+00    0.903289450555728290E+00   -0.292324407241113615E+01   -0.147853976546596266E+01    0.396500325563828027E+00
    0.824467538693580951E-06    0.143375491532093065E+03    0.987582377524597099E+01    0.494924511525949384E+02    0.690602643781335734E+00    0.567040951187123277E+00   -0.243872957315821726E+01   -0.137523366819399651E+01    0.488574806049835775E+00
    0.823232431003862812E-06    0.143373623732681096E+03    0.966580477112523795E+01    0.392372098190077949E+02    0.710972633521987252E+00    0.683808718921172343E+00   -0.266791085646606385E+01   -0.118957522235630564E+01    0.207666202430771801E+00
    0.862596654008057342E-06    0.143275340302156479E+03    0.869191254348619502E+01    0.438872263446401476E+02    0.524907301722920772E+00    0.924669355865378684E+00   -0.296134742885427871E+01   -0.158715301059590796E+01    0.843095955276056547E-01
    0.868059007616370156E-06    0.143257849145648663E+03    0.889333307018583419E+01    0.481156054855118285E+02    0.739047649573729482E+00    0.687435906695711640E+00   -0.251547506439443591E+01   -0.110905762713103728E+01    0.777472292812271676E-01
    0.878667407647403464E-06    0.143228689452038736E+03    0.944642891477577606E+01    0.468473852699852102E+02    0.694708161978177974E+00    0.550176662420098772E+00   -0.292315165035753965E+01   -0.156324540323254624E+01    0.302146615603104962E+00
    0.892655664774078894E-06    0.143192234346984350E+03    0.954654705375399359E+01    0.451310339957931319E+02    0.753349691818011147E+00    0.346956132968357256E+00   -0.278991253680234008E+01   -0.116171693950384292E+01    0.289630762557049226E+00
    0.904797474509212753E-06    0.143160347725284595E+03    0.941123561543152398E+01    0.442711425773025482E+02    0.550157587251076330E+00    0.976587316820373363E+00   -0.252713295106816460E+01   -0.144651950092961479E+01    0.444673744082161038E-01
    0.914164720894899412E-06    0.143134882262375186E+03    0.886938359801384912E+01    0.478140386357728389E+02    0.774553342547297685E+00    0.469019060547769762E+00   -0.260561035196825408E+01   -0.122199215659396643E+01    0.497466237236647124E+00
    0.914377856144546507E-06    0.143129549841609361E+03    0.825019302472140481E+01    0.453824166175552151E+02    0.736404935683367956E+00    0.733226475407232403E+00   -0.290826764722518227E+01   -0.152460726960957316E+01    0.326905723973058115E+00
    0.914140172921606992E-06    0.143125203608797790E+03    0.979235970158413416E+01    0.453995452957929757E+02    0.483114788941847062E+00    0.775607766617716798E+00   -0.260913981151719465E+01   -0.127396575220213748E+01    0.149539782840935664E+00
    0.915524036300463244E-06    0.143117312035049537E+03    0.823192516652637352E+01    0.459665000738263458E+02    0.641564608592083863E+00    0.877613903849249422E+00   -0.279004904595450220E+01   -0.145258087851168227E+01    0.385945183636156985E+00
    0.921445960391081933E-06    0.143099550827611154E+03    0.927813150605220649E+01    0.493883602822456780E+02    0.684251569756528233E+00    0.405072896754102629E+00   -0.286104882791387727E+01   -0.101297881813279389E+01    0.158274417165716136E+00
    0.923508730415507077E-06    0.143090212405736196E+03    0.986834544962646376E+01    0.424323660735648645E+02    0.721759378533725626E+00    0.482258324723717990E+00   -0.267698052847053747E+01   -0.126180658441497862E+01    0.445422846441149156E+00
    0.921700314772015450E-06    0.143089266467087214E+03    0.941129222987855485E+01    0.435168349519777848E+02    0.604160804204218360E+00    0.866581110036970692E+00   -0.274494489835799937E+01   -0.114930566466508344E+01    0.392719989732280506E+00
    0.921611328626932394E-06    0.143084593387636517E+03    0.980366996753007847E+01    0.293731936350633802E+02    0.721994635682486896E+00    0.989121639729003466E+00   -0.273040811464305655E+01   -0.150464096006756654E+01    0.458122064101466386E+00
    0.925451818170589043E-06    0.143071410231344203E+03    0.942066644797165686E+01    0.380677145706464586E+02    0.605954510272964764E+00    0.732495039744050835E+00   -0.298030902000133047E+01   -0.134477696485488840E+01    0.477859266217254941E+00
    0.928228127650456005E-06    0.143060553132394858E+03    0.847412119667415098E+01    0.458235031484896425E+02    0.758984660478907225E+00    0.708374834651620766E+00   -0.296703753458237385E+01   -0.110463352181889696E+01    0.393063603803736783E+00
    0.947054864644781877E-06    0.143015527958478799E+03    0.905233310076923736E+01    0.467519963631306013E+02    0.607972218711761103E+00    0.590474527920015646E+00   -0.280990492043155271E+01   -0.139226677433815738E+01    0.418112936471684293E+00
    0.947479052963226982E-06    0.143009766173824545E+03    0.753468276183995656E+01    0.485568212094875236E+02    0.782208010867897929E+00    0.773318467930061093E+00   -0.295295634534567020E+01   -0.165352418100137211E+01    0.351109413422439842E+00
    0.945822228379919123E-06    0.143008400387553820E+03    0.864920557213638119E+01    0.480693419486678337E+02    0.712684093714061273E+00    0.593112671019035087E+00   -0.299215419505323466E+01   -0.106819551615321173E+01    0.511205136878140620E+00
