luminosity_distance beta log10_kappa_r KNtimeshift log10_vej log10_mej Ebv log_likelihood log_prior
127.0376443862915 1.8241527080535889 -0.7174591422080994 0.5698689818382263 -1.987580567598343 -1.5580947995185852 0.14653278636932374 -9.424058083175327 -9.248238188222043
195.33034563064575 1.7510755062103271 -0.32257235050201416 -1.0444281697273254 -1.0259148478507996 -2.0473707020282745 0.3099154170513153 -8.314073970523927 -9.732173432126125
64.52460289001465 3.059851884841919 0.10913902521133423 0.7350109815597534 -0.6483209729194641 -2.6347352862358093 0.45812658948898316 -8.252894011964779 -10.563771866020506
131.01776838302612 2.5938568115234375 0.14167100191116333 0.5713599324226379 -1.2584715783596039 -1.234938532114029 0.4875479528188706 -8.247556273765994 -10.861456662358751
92.81390905380249 3.282167911529541 -0.9280012845993042 -0.7622206211090088 -1.793333113193512 -0.8987064957618713 0.2595502561569214 -8.209760762322002 -9.556642757150048
191.43720865249634 4.875206232070923 -0.512273907661438 0.035213351249694824 -1.3692517280578613 -2.136955142021179 0.3071763458490372 -8.20514872196059 -9.721792332843702
56.48081302642822 3.5963971614837646 1.095252811908722 0.40692800283432007 -0.9739200472831726 -0.9444429278373718 0.04372561790943146 -8.091249730568244 -9.031993073270433
64.95194715244637 4.862308744324433 0.7617603987885606 0.39175105050473435 -1.599856071576311 -0.6519293679054257 0.33496693455099696 -7.877006157791923 -9.832480026744138
76.6603946685791 3.4107747077941895 -0.4176207184791565 -0.5911139249801636 -1.3903456032276154 -2.0482449531555176 0.28797156150341036 -7.7048747108655045 -9.65188409316528
68.49845980756531 3.9310889350603015 -0.8177383777807214 -1.1315168771369786 -1.9711046897200906 -2.7762660659213325 0.3916810885810023 -7.646140888471302 -10.105422932245293
64.43880796432495 4.362988710403442 0.8060080409049988 0.5699158310890198 -1.0846015810966492 -2.194158762693405 0.2311019978284836 -7.577913123102368 -9.46960977849822
146.33824825286865 2.151496410369873 -0.7917389869689941 0.2900087237358093 -1.8693184852600098 -1.214065432548523 0.24480131149291992 -7.532727910457954 -9.510576432174215
58.4631085395813 3.9755263328552246 -0.43539929389953613 0.8776630163192749 -1.1472593247890472 -0.727864682674408 0.11745962827205658 -7.531714414398431 -9.182199421593353
