luminosity_distance KNtimeshift inclination_EM log10_n0 p log10_epsilon_e log10_epsilon_B Ebv log10_E0 thetaCore thetaWing ksiN L0 dL b q ts log_likelihood log_prior
152.0827118921372 0.5730750691663631 0.1625321197318059 -0.9180857482705265 2.033164493735122 -0.328478777252053 -1.4247554887979241 0.36756032886770124 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -15.543961501415026 -9.930621825059728
180.22186248787497 0.509175880698626 0.13454731462504482 -0.8590517392713952 2.1015034406648763 -2.3530878803924775 -0.29648225209304746 0.11793623178794342 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -15.07460620679063 -9.3213032579704
158.11366952089185 0.5814760446277654 0.1676659659595477 0.25821863030800163 2.6229532547854553 -1.028460151202772 -1.4786316449975612 0.5548600027919628 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -14.875277191168228 -12.357550564174435
180.04349693123442 0.6351690216766196 0.16889110466027762 1.1500765086293905 2.011831036446918 -1.1844392906364045 -0.13261497130130184 0.36874363534610666 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -14.581241697604607 -9.89838870317318
170.77466015244704 0.23424892015494755 0.1579414336062115 0.432142839529174 2.3008794631175515 -2.060620940570952 -2.635822426846325 0.13724531909422005 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -14.495653205023796 -9.20555358144531
170.35229295162773 0.2732043412576799 0.1271070122297201 -1.975376037855478 2.3814381394496467 -1.3376397015421366 -2.4122548563162436 0.18730350795856587 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -14.152738571995013 -9.543489254393116
182.16698892480073 0.10936755554586172 0.17495171224775893 -0.5686132506907837 2.6664862637309117 -0.726878956221459 -2.256298150381985 0.20944329479226093 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.919420316368482 -9.285631384798764
170.9005464510924 0.5798599913887938 0.14663270714402232 -0.9026029554338315 2.226531303677565 -2.1185977809963124 -0.49308201510556593 0.33067267249475024 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.862546356839525 -9.86716326590937
177.73766102429778 0.034018336554295425 0.1691240432392425 -0.8901913828762229 2.5364415247090393 -1.3034218927158556 -2.3520906944058315 0.3152656424912543 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.834901780128561 -9.663858924149125
170.68302744235703 0.8893972456731465 0.18378983739131624 0.8445820180594796 2.855856215030632 -0.7054146176556175 -2.8511777192839283 0.4697939789262885 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.417772196805254 -10.500264987132347
179.7142987062566 0.13824671086874124 0.13258508592890494 -2.1218693385154404 2.2282947008043066 -2.209508280776424 -0.08186578415787249 0.15247659963510712 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.39811182100151 -9.414952990877294
177.04186464436103 0.24140461953722223 0.13200435315480297 -0.7772782212801337 2.2375295324437574 -1.25900226880609 -2.760785224274451 0.46186357741344153 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.366823182981518 -10.754044280196641
180.61019238684761 0.19657589061802325 0.175523065389792 0.12686362442828347 2.6943804577208503 -1.6566479059285402 -0.992351283068448 0.3446476537471717 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.301857912063106 -9.748429092095872
157.043219251484 -0.07339614503482167 0.18174818687722716 -1.1669005671382624 2.092837228033014 -0.9924036404338756 -2.1151501470295857 0.36491403555996066 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.252047549410058 -9.80714402184923
165.55770754814148 -0.023343831300735474 0.18715500986912295 0.04941201210021973 2.7084325551986694 -1.7429906129837036 -1.1821939945220947 0.1519535769224167 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.228446082718495 -9.071908785293667
177.95732885760225 0.33117853763977667 0.15402880152777382 -1.1049438377389011 2.58492170535568 -1.0435870172099293 -0.30433948650073983 0.43563989349716575 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.181523081642077 -10.387907708915098
172.78197190249327 0.5757552866653878 0.12358228266256457 -2.9506677518664866 2.475571575487471 -1.3505132204765773 -0.9110541503707754 0.08342047446211388 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.108711320223128 -9.332637301294048
165.6838091442954 0.34684762303080996 0.17752706083514816 -0.45239435595015065 2.810523255682145 -1.6884058621121825 -1.01233122238955 0.1308233540185001 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -13.093064792182707 -9.075101893966643
175.0653090069221 0.7654968666815182 0.13575213388439905 -0.9800671248082087 2.4204086787034975 -1.2230275118712577 -2.8533803980316916 0.3647220349364157 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.943141964502654 -10.09557239953377
178.78879931035002 -0.0537947295355657 0.12471931912429654 -1.7729083176242835 2.2390625364822188 -1.1889798709785033 -2.2217027131309157 0.44663667004760255 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.933683148038217 -10.681444641047852
161.9059086447473 0.07293639923966844 0.17794940665796652 -1.8694563126500385 2.386262639179539 -0.32957913132339645 -1.9315917532993416 0.11828163470722959 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.861281276712146 -9.044744472224743
160.21365802715667 0.6992507157506588 0.1232287883699167 -1.582672572516538 2.1192475342256185 -1.3081104849926326 -2.295697790908177 0.13093743043737513 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.806652375206884 -9.437714622652704
168.957743644312 0.014116041052622541 0.14576189494595307 -1.4190524907542996 2.7183864751510205 -1.5445271534785403 -0.13455537374777204 0.5437927272071953 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.77854085767209 -12.00722656997573
165.86079594865726 0.3992214579342255 0.15343268197088936 -1.3773470579017393 2.638523323822357 -0.530466323189549 -2.712051719659919 0.2710954970581746 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.743021615601037 -9.601861756772266
181.32880424278747 0.3872378851883108 0.19344894061778992 1.4495738541077081 2.361250058415459 -1.5626909246748304 -0.1571269476820465 0.25109009127577536 53.0 0.05 0.1 1.0 0.0 3.09e+19 6.0 0.0 0.0 -12.667712090664633 -9.308143554106609
