    0.164006529068848664E+03    0.487041365453024122E+00   -0.497103471223973603E+01   -0.220886178498199115E+02
    0.215999543364737946E+03   -0.271864229106110633E+00   -0.391288759641695316E+01   -0.205262874661469432E+02
    0.175838720798492432E+03    0.369057655334472656E+00   -0.479344189167022705E+01   -0.203366851163893365E+02
    0.163770295816311574E+03    0.207464832113603892E+00   -0.403356303647607284E+01   -0.203240240364446194E+02
    0.165673537276593379E+03   -0.525302403237448257E+00   -0.320410958080958208E+01   -0.197790458904555848E+02
    0.172890733582939532E+03   -0.375650196515654455E-01   -0.371015838202433557E+01   -0.196322933015685237E+02
    0.201197507175710314E+03   -0.176853108255973224E-01   -0.415650565600177657E+01   -0.192062711663316819E+02
    0.179671072452839212E+03   -0.123485797418784182E-01   -0.391596032605762812E+01   -0.191895832187264332E+02
    0.208579400198466658E+03   -0.371580102176192417E+00   -0.392151542547417886E+01   -0.190913180261472668E+02
    0.211483104109369918E+03    0.158675145465192458E+00   -0.476318992146990805E+01   -0.188949324502564657E+02
    0.155620863183067286E+03   -0.364645841261580506E-01   -0.358831585154128252E+01   -0.187149309771301411E+02
    0.176090070552198881E+03   -0.438038201349961964E+00   -0.353220677992457022E+01   -0.186926804174061125E+02
    0.172365567608058825E+03   -0.210786739961240310E+00   -0.363455605005223914E+01   -0.186365485843285654E+02
    0.184074014425277710E+03   -0.781391859054565430E+00   -0.350216031074523926E+01   -0.184272992412713386E+02
    0.161343586912477662E+03   -0.443217661109292393E+00   -0.335749162330890183E+01   -0.183699098048176168E+02
    0.199401798869133103E+03   -0.323877413698453465E+00   -0.393356292001987873E+01   -0.183396937758811660E+02
    0.208398651433591681E+03   -0.456620301336990275E+00   -0.396394750558036346E+01   -0.182705831636936722E+02
    0.154797376239029347E+03    0.119009108222274618E+00   -0.405238274932655784E+01   -0.182147631665550875E+02
    0.173979928746997132E+03   -0.452589631205847498E-01   -0.391521736982643009E+01   -0.181485759953999448E+02
    0.163869085907936096E+03    0.212786555290222168E+00   -0.487331092357635498E+01   -0.180563671934670396E+02
    0.198563283723273202E+03   -0.207315963335024112E-01   -0.428894344840192865E+01   -0.180490597682044793E+02
    0.175326699891698979E+03   -0.302046302946772927E+00   -0.369359430269428168E+01   -0.180489258186002104E+02
    0.201086408115103268E+03   -0.314637951760861512E+00   -0.400891160964860838E+01   -0.179760819282555282E+02
    0.202135313012716210E+03    0.841897654945460427E-01   -0.462959970154619160E+01   -0.179312012188731131E+02
    0.188125971062174443E+03    0.170155742187581449E+00   -0.484928935794476779E+01   -0.178184355289489531E+02
    0.201406099887827338E+03   -0.430100652640890035E+00   -0.396592585878213466E+01   -0.177430176412262099E+02
    0.198284966930837527E+03   -0.334685932003111475E+00   -0.399464429448572478E+01   -0.177322292780843860E+02
    0.182423257107061573E+03   -0.348802595581826025E+00   -0.380991664035854871E+01   -0.176827146643385760E+02
    0.175075702329518748E+03   -0.526134355795651931E+00   -0.358913196201171125E+01   -0.176779071854690670E+02
    0.219326076710572607E+03    0.829488887592695345E-01   -0.488885753157504954E+01   -0.176660480051157229E+02
    0.192342383779828708E+03   -0.905588234221484822E+00   -0.364406591831097915E+01   -0.176583475792286109E+02
    0.215228959094167976E+03    0.448284724562566517E-01   -0.473198835656167383E+01   -0.176417603023120613E+02
    0.178312702571023834E+03   -0.547863695300570219E+00   -0.363157281042393443E+01   -0.176050976431558652E+02
    0.211059893810916179E+03   -0.335206431101079394E-01   -0.449123223069899424E+01   -0.175786962668030498E+02
    0.215937790920599582E+03    0.339615096899126279E-01   -0.474089167806299550E+01   -0.174932156367159131E+02
    0.185148320045725058E+03    0.149169348551508874E+00   -0.487380469839782204E+01   -0.174685249912718064E+02
    0.197100868821144104E+03   -0.755593776702880859E+00   -0.378051936626434326E+01   -0.174655992649039504E+02
    0.184560777737964287E+03    0.109435157937517680E+00   -0.465092782486951783E+01   -0.174412532699418250E+02
    0.188444554597173237E+03    0.263042693475405986E-01   -0.440871328992687417E+01   -0.174274779079900526E+02
    0.159900606325608578E+03   -0.284253931083190414E+00   -0.357698291804581370E+01   -0.174146306969538216E+02
    0.179281661859327841E+03   -0.578236421839287584E+00   -0.365238073932824969E+01   -0.174053586946738541E+02
    0.224619686838452651E+03   -0.656563940364899734E+00   -0.413728795657791260E+01   -0.173970606268156729E+02
    0.161298447847366333E+03    0.128693580627441406E+00   -0.494472622871398926E+01   -0.173830676897695042E+02
    0.211042666465231576E+03   -0.707523961038680760E-03   -0.461820939023828636E+01   -0.173498098215379031E+02
    0.193431734398892019E+03    0.113879993639198096E+00   -0.481946058583196368E+01   -0.173182701656356990E+02
    0.179904435235322723E+03   -0.643040715589085377E+00   -0.364622884965244021E+01   -0.172913555509264327E+02
    0.164424787187276308E+03   -0.479523146944518475E+00   -0.352169443697000073E+01   -0.172880819544577307E+02
    0.150374075817962108E+03    0.527723101486128332E-01   -0.400910334063548390E+01   -0.172430879252528975E+02
    0.204429415248761899E+03   -0.153944352772000470E+00   -0.427736277482260974E+01   -0.172372425822925521E+02
    0.218280406558139816E+03   -0.439673961076549547E+00   -0.422966997537723532E+01   -0.172325309046958530E+02
    0.214649435960965889E+03   -0.296351473266338927E+00   -0.429601544799790780E+01   -0.172081637155399427E+02
    0.198486009082037612E+03    0.441445341863633267E-01   -0.463716862187292822E+01   -0.171911233330595294E+02
    0.151268684864044189E+03   -0.172692179679870605E+00   -0.357527554035186768E+01   -0.171546842249919891E+02
    0.206954276467537369E+03   -0.118644590176840592E+00   -0.435019179344351414E+01   -0.171506661271914567E+02
    0.215642769968384897E+03   -0.304874953956125960E+00   -0.431081746917331188E+01   -0.171452709301765331E+02
    0.181445057304304811E+03   -0.602407314129957960E+00   -0.370377251918391437E+01   -0.171356963559516764E+02
    0.169352250137195853E+03    0.109641208995632899E+00   -0.459742254856549870E+01   -0.170970175425471105E+02
    0.156850042404053113E+03    0.117666060664755268E+00   -0.449976804520136753E+01   -0.170861448432057372E+02
    0.212700346112251282E+03   -0.839481949806213379E+00   -0.399212241172790527E+01   -0.170690400479575572E+02
    0.158579676434117857E+03   -0.349959946257486609E+00   -0.356673031913067806E+01   -0.170538818027373438E+02
    0.159841072429971319E+03   -0.623501044953824746E-01   -0.386452782818053109E+01   -0.170464862515595854E+02
    0.221621983143311979E+03   -0.685855948801093351E+00   -0.414989604032591597E+01   -0.170373961439497918E+02
    0.156680807108055774E+03    0.106204778374007436E+00   -0.478766288373131665E+01   -0.170335853782879774E+02
    0.155129687630004668E+03   -0.941716614919072437E+00   -0.499124837959075940E+01   -0.170256013862001829E+02
    0.164210127803443328E+03    0.104894427254740519E+00   -0.455531363206129836E+01   -0.170003579709031527E+02
    0.210761901190513782E+03   -0.890773417975530335E+00   -0.396036570355230477E+01   -0.169985601899539418E+02
    0.195708981749926011E+03   -0.115337473651642153E-01   -0.448449956037918085E+01   -0.169740088105269251E+02
