luminosity_distance KNtimeshift supernova_mag_boost Ebv log_likelihood log_prior
176.86569839715958 -0.404516339302063 -2.681938409805298 0.10652231290340423 -43.691474741352046 -6.268070897281145
175.12626077995785 0.13968805807249018 -2.704930204536375 0.26765627522925467 -43.1322098106224 -6.692522846163779
179.05706542215412 0.05438976085603464 -3.0672171480110375 0.48565420281924165 -42.536741777956365 -7.949012052743512
211.72341993102617 -0.9578330958001915 -3.07600947516102 0.13686851161650784 -42.29260079383178 -6.3354269252535955
176.1845526346167 -0.28380188538541573 -2.602295656372063 0.4947614769093408 -42.1586370566714 -8.05993028732437
197.04819126144253 -0.14911113585795 -1.8034506891458255 0.16825158305177643 -42.14310055226789 -6.410211843731291
199.6677022030641 -0.23017936155384677 -3.8861053240789447 0.4247584945972688 -42.0434940976755 -7.417206948360763
216.69335595538124 -0.7211218066946823 -2.8555834149955137 0.49742172167337095 -41.91133422990789 -8.094795573636754
201.76500258169938 -0.21004912957278155 -1.886905609682433 0.1804235695577316 -41.841692100650505 -6.440792311352799
159.80890429424048 -0.29456178845486913 -1.118483980586709 0.12830050087163525 -41.82778537623059 -6.315945388450642
176.77811892898035 -0.6812162021342667 -1.732228461310323 0.29414077984749 -41.693890229740816 -6.783440897088682
164.25503599234202 -0.4926950507634751 -1.9897228329788734 0.003698602257683988 -41.609518735989745 -6.068638510818101
204.19408532317834 -0.34466239398435417 -2.3203267468000965 0.3177362839793105 -41.60917284973854 -6.872050108787715
164.0996850794478 -0.03541139171331398 -3.7097271506799165 0.5578899486649148 -41.46098451871164 -9.73715241811221
171.35497100820425 -0.6371319423412771 -3.6328204198085046 0.4541785612539802 -41.44301721700934 -7.6394345575177285
218.64785706317844 -0.6970405958037738 -3.446883503106715 0.23720304908915468 -41.397883697515866 -6.597275750674282
159.75900305973911 -0.11729464958663971 -1.7977819497138943 0.273968670172047 -41.352777243615435 -6.713454167373532
194.96259005179883 -0.3546967175797934 -1.4669847854859723 0.0962902956278278 -41.291522551202384 -6.246345723865727
174.76550068387732 0.026417118949231044 -2.8182735519830664 0.3662328923462454 -41.23914757852842 -7.083306980767215
157.6621929547315 -0.10960493866991827 -0.9082342833944912 0.016641167198512316 -41.22476759367794 -6.091659576714845
162.9549837120716 -0.06903364100999354 -3.3030321721539404 0.4393198880208908 -41.197009854214876 -7.52104273032083
150.02832074017294 -0.035288416233661746 -3.347689117482083 0.529563937885655 -41.15374713247007 -8.65461370232516
155.5483953429186 -0.46575900930537817 -3.7411212985555213 0.5632572475617587 -41.148774441181374 -10.19903254074138
181.46963061797896 -0.770812554611862 -2.4386787773008978 0.4724139078356396 -41.10246859872463 -7.806962924953407
223.92209884768482 -0.5556063957586289 -2.412481576802686 0.30829712006030524 -41.098892299225405 -6.83565529893728
156.50132591036916 -0.9305422302547683 -2.1809835481702677 0.10053190806785624 -41.084889031906854 -6.255294542630682
159.1873124241829 -0.018228650093078613 -2.555931806564331 0.27633623213768005 -41.02431201500415 -6.721419159823587
170.86374755804596 -0.18568267220451362 -2.664266732732738 0.20858453927680584 -41.00227108410328 -6.5153472598670525
159.25517836184338 -0.06305267076237286 -1.6901782831886059 0.19884053369800014 -40.9465318891884 -6.4889168173531155
176.22769031696046 -0.004640605488207328 -2.7013945611286516 0.2715904800020485 -40.92581650313669 -6.705516782408583
151.90916978230092 -0.03272887168055061 -1.3001809078589495 0.08704751876899264 -40.91291813814671 -6.227118630516674
195.80557112437998 -0.17106596253561068 -3.4245461992698027 0.3431603001171759 -40.900443713447395 -6.977225842413414
210.74390884513758 -0.5074894157801908 -3.2906051632552504 0.23418692789628506 -40.88669582076245 -6.588317935203239
169.98660536340492 -0.026445787719852842 -1.5151383697680143 0.06946249510999085 -40.88597455132172 -6.191528105283563
157.21412081149268 -0.14220681737970298 -1.347716693814685 0.14243992154588547 -40.87996968894166 -6.348301659339562
175.04084019683881 -0.29176824571974214 -1.676942041408258 0.19666398947213354 -40.82841656919446 -6.4831072257702385
150.22820234298706 -0.20837032794952393 -3.313531279563904 0.48934500024318694 -40.82627783670291 -7.992490986897794
