luminosity_distance timeshift log10_Menv log10_Renv log10_Ee Ebv log_likelihood log_prior
54.80362554336146 -1.961085572214586 -0.2460023029348477 14.641250751318411 50.89000712375666 0.0 -16.950709793683597 -12.429216196844381
26.399634720332706 -1.014111126077656 -0.7548956004897729 14.987219426850665 50.73572865409073 0.0 -15.41740312645983 -12.429216196844381
31.587994167928247 -0.6970674404517139 -0.2036226488822379 13.115591345848337 51.45782750536393 0.0 -14.954274238068201 -12.429216196844381
4.3995653378347095 -0.5585739019308358 -1.5663997350623928 14.310119140449306 48.99615286734544 0.0 -14.837495690315675 -12.429216196844381
26.546537125793307 -0.3637915127951432 -0.7863101665139052 14.287107996115413 51.25558801185673 0.0 -14.7681562659277 -12.429216196844381
41.926002286831014 -1.3492534108559606 -0.10287329827171643 14.23315000084261 51.19849953692463 0.0 -14.570785639642587 -12.429216196844381
70.4245702250427 -0.7492587988473633 -0.48744769658835274 14.988139908797898 51.95323041687438 0.0 -14.522177240723 -12.429216196844381
46.815404556005994 -0.2610666953721843 -0.6015652397268045 14.977193314967074 51.263615331974975 0.0 -14.51215593306727 -12.429216196844381
19.887726707471376 -1.0047084464264389 -1.2972656884869722 14.00341977577088 50.00569893434364 0.0 -14.503871724757786 -12.429216196844381
33.28517791554457 -1.45421620467708 -0.025299999455262068 14.401162318753272 51.37962081779919 0.0 -14.460546898798297 -12.429216196844381
13.233426649540098 -1.8363603310447938 -0.7351813345578275 14.13673359124396 50.27291475610171 0.0 -14.364960196840277 -12.429216196844381
28.012581358847875 -1.6431787635012551 -0.3578329777605429 14.657360414908501 50.38243682788489 0.0 -14.320725490523232 -12.429216196844381
16.510527853488295 -1.8027728052395706 -0.09197468217603166 14.583423119512961 50.43529009737969 0.0 -14.200231447722077 -12.429216196844381
1.9214923040820693 -1.597382317245261 -0.17971211756281402 13.88437794186462 48.58927752730545 0.0 -14.17309950447881 -12.429216196844381
8.652840645207549 -1.7126935451159377 -1.2411355347970177 14.525404740442756 49.63366977071505 0.0 -14.165364084628544 -12.429216196844381
16.669601080812242 -1.5055016904962768 -0.5935268857095846 14.170387877819971 50.56837759480507 0.0 -14.123799398809021 -12.429216196844381
89.64861023681154 -0.7546020328975955 -0.425346602336635 14.758035477690363 51.717113353945365 0.0 -14.11869367825867 -12.429216196844381
9.293369153067049 -0.9907625181586004 -0.722175919425335 13.985173589394082 49.41559885576155 0.0 -14.04132683810342 -12.429216196844381
35.646810897192374 -0.9974725115877676 -0.3198859066354336 13.361709915154897 51.367919311502966 0.0 -13.984479816218329 -12.429216196844381
66.83949514057804 -0.1351915072609582 -0.5061397706310711 14.368478960530256 51.837326297878164 0.0 -13.957380619510042 -12.429216196844381
29.790903324651637 -0.7781875517286592 -0.3635655452445299 13.174818143549409 51.29298226284035 0.0 -13.901456644772296 -12.429216196844381
7.374229647371386 -1.8449225681760317 -0.7317828117726499 14.018791706981613 48.992856962717234 0.0 -13.901001466956915 -12.429216196844381
21.02947623682979 -0.2944083051705215 -0.17471375153704827 13.241999448995763 51.32276531148416 0.0 -13.87133479874683 -12.429216196844381
9.964923299528024 -1.8481270617553776 -0.47697222449321686 13.327058878979212 50.47096882095093 0.0 -13.871240887188904 -12.429216196844381
14.512070857628123 -1.0464781986985525 -0.40396884736668603 13.593750328118709 50.69826995545007 0.0 -13.761899321563302 -12.429216196844381
38.227525292600454 -0.13033192147014372 -0.3310252175969204 13.221202567577208 51.78823311578182 0.0 -13.761226351111645 -12.429216196844381
33.11306611967545 -0.5505899470997118 -0.5309373474631727 14.550322303265375 51.07715684287812 0.0 -13.715539067653925 -12.429216196844381
3.870333211922305 -1.7798039089518167 -0.9374164141354484 12.958050860107157 48.82605535291074 0.0 -13.694206007179869 -12.429216196844381
4.595492863869 -1.4764229895361425 -0.8757496044957485 13.840282079509414 48.56203641364236 0.0 -13.645708343206994 -12.429216196844381
26.881092688508286 -0.9042876280674572 -0.46508029569374365 13.820547577598225 51.38078228823975 0.0 -13.617444126102065 -12.429216196844381
2.9263427525346715 -0.19772756773926492 -2.1727298414507694 14.458604647163398 47.21937966769958 0.0 -13.615783515009369 -12.429216196844381
13.621317894855165 -1.150729444464615 -0.9212232128961872 13.925514094219889 49.6311948175232 0.0 -13.561205195730796 -12.429216196844381
14.435217392959357 -0.6367654323690521 -0.5213248535189532 12.952421623875427 50.588455419555174 0.0 -13.548420607933586 -12.429216196844381
33.36871310197326 -1.7943315133523876 -0.7092695064996919 13.499294046078056 50.99140828295351 0.0 -13.473905679933747 -12.429216196844381
21.74631937099457 -1.2724131205804095 -0.16387423433629777 13.15693332033097 51.11939018862711 0.0 -13.455991114238001 -12.429216196844381
5.693139381855422 -1.796665462023477 -0.5768101180170593 13.97810207182269 49.255317362044174 0.0 -13.42958900495871 -12.429216196844381
6.45295045739945 -1.2764086815001012 -1.2814742857560524 12.909043595081858 49.318728151411314 0.0 -13.385273436750253 -12.429216196844381
