luminosity_distance KNphi inclination_EM timeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
144.41938400917797 40.224154811988114 0.47216290747478784 0.8003121246668772 -1.2239108287875193 -0.5988612432025842 0.0 -20.216939068929378 -13.037717872826896
50.23148392347242 48.11242183806904 0.7641502515152092 -0.11216454970629952 -1.5012168893543214 -1.2308288742855926 0.0 -18.795518188582978 -12.618129777887379
18.274389568020005 30.14285047691361 0.3991382774900915 -0.00996604037411597 -2.4042030356724164 -1.7873482650685502 0.0 -18.402308505515503 -13.194991968075456
15.017357230186462 38.25967997312546 0.47910071297416346 -1.2802850008010864 -1.9476454257965088 -1.7408292293548584 0.0 -18.257214079403802 -13.024248012494159
36.32855856843614 24.3464661700064 0.4030419662735015 -0.4320862832861294 -2.581735357357089 -1.4409624491191084 0.0 -18.211787074490307 -13.185786788921074
124.73046362110004 46.70717418360542 0.5287948964347977 0.782186680379894 -1.2624327188138391 -0.7970776391388932 0.0 -18.20157563426377 -12.934051180905179
99.11529092282356 26.861031843967222 0.41161015759585107 -0.5009590807989412 -1.8990151971334348 -0.8580633911691891 0.0 -17.998105202628743 -13.165927223384873
37.09323047651929 16.65186988400243 0.2713756071977646 -1.2192498617164262 -1.2972219452882816 -1.2154960540337258 0.0 -17.98961728132467 -13.56640607368118
16.633136203177678 33.128271512796275 0.46910072229481486 -0.48744683213698403 -2.228336200739753 -1.549720045338085 0.0 -17.76141547924999 -13.043736802841067
24.129214704036713 18.025715947151184 0.545365957543736 -0.778353214263916 -1.8066730499267578 -1.2523374259471893 0.0 -17.659987292345917 -12.906220110074173
39.125590611763364 24.54428966755635 0.1669938578173677 0.07199140585829733 -2.750682539507633 -1.5153015943806085 0.0 -17.6485029671484 -14.044300667533498
30.65501880645752 16.20538681745529 0.034716461802739566 0.4167969226837158 -2.9386337995529175 -1.7974096834659576 0.0 -17.592382621760585 -15.610592449052557
50.11538771454099 30.368098091203372 0.7680990363382364 0.4948125790658686 -1.5393761415022127 -1.1132186941944617 0.0 -17.416661016375784 -12.614025757057632
43.57214400324968 20.669327138233054 0.4680240250428805 0.5439446490544073 -2.5582420817779203 -1.1453644971104178 0.0 -17.15006462331446 -13.045863997119326
48.72259720850972 19.893528147870608 0.5847707072729497 0.547948024831419 -2.109047844885497 -1.326088902346197 0.0 -17.127317932207447 -12.84404263891949
100.56123375777224 25.13995246175648 0.6023821592472659 -0.3638054008279181 -1.5624851080777244 -0.5225580752371295 0.0 -17.08533797723531 -12.817939692823224
100.9476226568222 25.03590852022171 0.3004073776860495 -0.27651190757751465 -1.745059847831726 -0.9443401098251343 0.0 -17.069244921120642 -13.46755233909461
19.65550273656845 36.59599870443344 0.5615964318764122 -1.180917739868164 -2.2495888471603394 -1.0067454278469086 0.0 -17.06701873568945 -12.879951092165413
80.71545522228509 20.60640241684608 0.6483209622638229 -0.7329380748223897 -1.853650875102105 -0.891315187514861 0.0 -16.971909474892776 -12.754281548160389
88.47188068755459 19.9548438338641 0.7448583606240247 -0.48900420985504645 -2.206636626840872 -0.6841973706052751 0.0 -16.882798840110365 -12.638653430966102
45.39849638103095 26.817594781371756 0.3768070406420187 0.9297023233782493 -2.752872110570168 -1.1099610355015277 0.0 -16.881871733338933 -13.249649260053772
14.131711117134639 39.80673314157397 0.5534326662413024 -0.03500076821325848 -2.62855172071996 -2.5181767147911995 0.0 -16.58526641144498 -12.893044958372176
115.20111587041548 49.03648522696293 0.16858410292234277 0.38966964535493354 -1.5537683835088747 -0.928867691470638 0.0 -16.56216119131076 -14.03491205658542
13.148598164663758 49.46821992870756 0.5337141601271934 0.0298131205441039 -2.662225848601872 -2.839282404757925 0.0 -16.55987462116845 -12.925679374603522
52.774437668173725 26.93774292077039 0.6980381293627456 -1.7679997409066581 -2.6652341926462535 -0.6679464360661735 0.0 -16.505253423253205 -12.691902713405035
50.642055663380845 20.29395413125294 0.7739008639910273 0.15618999840177406 -1.8029574545935987 -1.2658918781910526 0.0 -16.447075973916707 -12.608054370443313
4.352816820144653 19.362082481384277 0.658985905969415 -1.8739025592803955 -2.9532928466796875 -2.7254033386707306 0.0 -16.43760833969963 -12.740358020564276
127.39243062165617 19.398745663271363 0.2585778593359728 0.3030190311064058 -2.1121295086131893 -0.899767383749682 0.0 -16.412795417288283 -13.613577395768072
108.77025910616115 23.784598356382915 0.18495698443583058 0.8908341640537962 -1.7080410376686996 -1.300371469627256 0.0 -16.36253052028651 -13.943190295338415
132.9002668809357 35.4205409448315 0.5424214145529501 0.4488541696697692 -1.7829584663791738 -0.8459381168996272 0.0 -16.348686926892317 -12.911089270946704
18.132470302172894 47.552748589253746 0.5282826588868716 0.2451558787247139 -2.6045368558620865 -1.9620633274465697 0.0 -16.303382763265375 -12.934928366410961
32.8553165199279 49.23588601902595 0.6261041632764168 0.07766877446539766 -1.1823352131624625 -1.1832395456149887 0.0 -16.28862363783643 -12.78429880892745
24.132864921227327 29.985346844232836 0.6457162801780353 -0.5092456410240964 -2.1918448663495758 -1.5825143892209028 0.0 -16.274827700271302 -12.757729131667322
59.77673179912423 25.84143757164172 0.36584814658529236 -1.051496788785859 -2.770998295233969 -0.7471604067996167 0.0 -16.27230022054194 -13.277795056383667
55.532557129859924 45.14021337032318 0.2481998817337284 0.18013417720794678 -2.2300676107406616 -1.2497337460517883 0.0 -16.243687655760276 -13.653659513377505
37.986447041334245 30.805824397830214 0.6615037105035334 0.4103211660349517 -2.5609166516510298 -1.5365489258916964 0.0 -16.23448413047961 -12.737115500310605
4.7121242298724475 42.70223489528078 0.7082626409427897 -1.6212761016076624 -2.6303607673489373 -2.9578581447935406 0.0 -16.178068393019387 -12.679840819421763
100.19302892684937 31.160625219345093 0.3437129233825869 0.12908172607421875 -2.4937793016433716 -0.6773172616958618 0.0 -16.115078755190154 -13.337566649376221
45.44385683099429 47.45044135109172 0.3819552594946058 -0.021037983917639558 -1.8997632490216025 -1.3184744061153189 0.0 -16.04411666250927 -13.236736387848026
67.25262492895126 28.917998373508453 0.6673257631190844 -0.3734213709831238 -1.9950124025344849 -1.0267944931983948 0.0 -16.040890674692655 -12.729681802401064
22.957148771954266 23.115826056349313 0.29554566957245315 -1.5449789911901766 -2.134393579182416 -1.35259623365245 0.0 -16.037438557345983 -13.483382668550977
97.40090963379593 21.45877246127787 0.6792351569291846 0.3054022936045939 -1.1369515031543227 -0.842299862162279 0.0 -16.003948718965617 -12.714749953942707
82.96736593634513 46.74919799822028 0.43598994764482546 0.37857763906382225 -2.0159224616567237 -1.0934871262491848 0.0 -15.991648895804797 -13.111870762949462
42.12172258320799 36.0998363190118 0.16096845014784458 -0.17625379702730992 -1.962149287890919 -1.3268812783369983 0.0 -15.963321167268546 -14.080719372539537
60.837784263451695 24.97320494152661 0.7491564699689033 0.6638494927581133 -1.4232797954938485 -1.0419540054530487 0.0 -15.95525187093317 -12.634011940090456
22.41764163523144 26.355219262667177 0.6837256123704749 -1.0932480532124984 -1.1051521254955738 -0.8682534071601538 0.0 -15.922245683525079 -12.709213763873876
80.4318135380745 45.91267138719559 0.7067088891347746 0.09664827585220337 -2.072257399559021 -0.6061390340328217 0.0 -15.910401542987191 -12.681657720348525
143.96529803450937 25.16997223187725 0.6195344530857594 0.6508102254976507 -1.4829691640111218 -0.8276025392670201 0.0 -15.910267674278007 -12.793446705287984
66.10085483829984 17.134200756272076 0.4269416628284636 -0.6362387319655243 -1.3489487325533425 -0.9216657858059243 0.0 -15.860974926052954 -13.131524781031501
91.11932379066585 49.81481849272788 0.16031026706946555 0.4624736282919888 -1.200385761125541 -0.8980199686409156 0.0 -15.852287204146531 -14.084781345700598
7.985806763641613 31.98243384506607 0.4743127396648861 -0.9679235953044996 -2.983833280463648 -1.9137610855332503 0.0 -15.812250548965313 -13.033519350427234
80.59453529978644 37.6013729311351 0.6749970451925278 0.231662271060177 -2.815913248171922 -0.7208544244755264 0.0 -15.78683559059482 -12.720021895414735
39.43428523073283 49.41729893941595 0.43202220184669227 -0.630018673172206 -2.1584657877645417 -1.1818712731884367 0.0 -15.776580626907577 -13.120431621476374
56.02412146585035 28.816718670073115 0.7068086060284583 -0.8910770470119311 -2.9099174136546258 -0.7731135632897836 0.0 -15.770672703933418 -12.681540943316769
25.6971886250407 47.81381237782401 0.7032281399335463 -0.44145095221480646 -1.1691278412895716 -0.9989678843374898 0.0 -15.763943951469669 -12.685748794265368
29.26485584065426 28.269376453060715 0.60324621684532 -1.1165169147474916 -1.5180552709133168 -1.2739123230165714 0.0 -15.75346884917643 -12.816684298778153
48.497603644619396 18.053698373444423 0.634035843224516 0.46584372702175614 -2.374466933116993 -1.405130976355706 0.0 -15.682486196242007 -12.773421736854988
44.60512851631525 44.96457798931431 0.4939906793023869 -0.7536525234619629 -2.0958387008728576 -1.0911508727992953 0.0 -15.648902046712339 -12.99609607919863
12.185574556959626 35.70059092685523 0.4013001394606349 -0.4907344666268023 -2.5214173089185508 -2.2052504637576607 0.0 -15.63981488024801 -13.189881793961373
43.617033193709396 44.914564870123996 0.6315094353252587 0.5345053864610874 -2.3048666112666174 -1.2691016167579188 0.0 -15.628344051018752 -12.776866671812048
50.27665235816619 15.681748058033984 0.5499267262904602 -0.2464752852298373 -1.2790563646505613 -1.0633967450680708 0.0 -15.627855236910037 -12.898741816605927
48.12689837469109 31.89144729850858 0.2572622944753702 -1.4319754625581986 -2.9830834907653307 -0.6992093042601217 0.0 -15.618032843281451 -13.618564467186161
17.00141181064593 20.89178329520789 0.6974225752394481 -0.27569372200974174 -2.475944391344762 -1.7864892443382079 0.0 -15.612206968006998 -12.692636900518746
107.00274456739932 32.59157332970884 0.6738481303455297 0.8808085643219412 -2.4765327388047855 -0.9195524250396283 0.0 -15.587180061568766 -12.721458977017576
30.560706801713057 35.50892692365678 0.7695236957694289 -0.8905012494849041 -1.5161586962326652 -0.7968195305987011 0.0 -15.577788940011278 -12.612553034422774
104.02414081754475 37.33010957663605 0.5322383944962531 0.010835541248034097 -1.6969560857805495 -0.6838222923734718 0.0 -15.575002939557102 -12.928181004603609
92.4532905110883 48.479508952098975 0.2375830128227825 0.45459896714138726 -2.3194573126422733 -0.6296027482015689 0.0 -15.568511631916003 -13.696513835791876
79.62492301641183 31.237533210743518 0.6978545557957366 -0.04262226991067397 -1.616709677869731 -1.0036248707651416 0.0 -15.53616609374922 -12.692121570237145
34.16696305775872 26.846376826852193 0.7656477180237504 -0.5117122013279318 -1.3421871415552498 -1.1652426152078548 0.0 -15.534502538531802 -12.61656962328087
13.790714765601532 24.409120411637225 0.4527242182827508 -1.3234859836846113 -2.3539096563652953 -1.6664121092356292 0.0 -15.52444384999611 -13.076718729904414
34.00750134667821 47.79055045875481 0.28518033413315985 -0.502289681789508 -1.0692909409527829 -1.1822149196780236 0.0 -15.511508403475446 -13.518075389055696
129.75903648431645 38.632514063512396 0.17727412550931562 0.6389131385129918 -1.6106072473395294 -1.0014880838670357 0.0 -15.481244584629627 -13.985151464214866
33.647890771299224 34.39286366290257 0.1686393191804744 -0.7336692984988946 -1.05390508270777 -1.1736603184442065 0.0 -15.45950472923175 -14.034587690030843
9.303784233722956 41.56811437238176 0.6723550795378745 -0.5951302913027763 -2.3687499861895773 -2.4509971296372624 0.0 -15.438424721357954 -12.723331576317179
42.07819759486805 17.762960013386188 0.5007083350735546 0.21078851866949533 -2.647043617484402 -1.073080086378857 0.0 -15.400069063771834 -12.983721446117254
11.822628547893226 35.55963081001981 0.766668809361217 -0.12186453564772526 -2.5384567194443153 -2.1237153768321315 0.0 -15.384021340789243 -12.615508464528357
7.873695341494416 33.13362723896006 0.4735453313756723 -0.8183819399291092 -2.5923697708032947 -2.191438986325751 0.0 -15.378629803358344 -13.035015510629027
65.45939156552421 28.29980430461287 0.437419860324263 0.8991476986302946 -2.4704939030835686 -1.3889092483461414 0.0 -15.367812526578309 -13.108807282959091
7.766077940024573 27.69470677801916 0.4597853286190494 -1.501977954472566 -2.782405108478496 -2.011468421666456 0.0 -15.365129706382461 -13.062331271142558
71.96389205228604 29.490495638228097 0.21932575755180403 -0.11833772822677968 -2.269543390294128 -1.0222650280474628 0.0 -15.35927286367333 -13.775077637641218
128.94878143072128 30.886772572994232 0.3529303987776594 0.7502309083938599 -1.4896440505981445 -1.047100007534027 0.0 -15.358094634061544 -13.312181541146682
51.28367053373944 30.455233374365392 0.6497264687144864 0.5764687971726898 -2.3058724209815153 -1.3508569138559654 0.0 -15.345772263380214 -12.752428942611193
141.58030879750757 27.24064900014328 0.4537802316809375 0.6821374174261496 -1.7060564158210234 -1.0054326916677847 0.0 -15.335924400779573 -13.074550646271206
42.49399637557593 47.38900793845433 0.5118588117778353 -0.7831742323058766 -1.8560276853323336 -1.1186611017461048 0.0 -15.33320167686049 -12.963611117026606
48.412185303751365 19.233998851992666 0.30454822006079 -0.19648701971810612 -2.5888848207074844 -1.1873857755127244 0.0 -15.332836202925126 -13.454282458837252
48.87456804944208 48.609540289231056 0.6383947472506306 0.45571031890916425 -1.6733328099953457 -0.6405354270057666 0.0 -15.30170428954981 -12.767520754260342
98.23081470582514 25.597887110868044 0.26020805457958374 0.46850730977696475 -2.9220174029136237 -0.5726373788591692 0.0 -15.287311866053473 -13.607434310159388
57.89686304330826 34.01164174079895 0.6162099657005843 0.6379573941230774 -1.78026282787323 -1.1588734686374664 0.0 -15.263583858134298 -12.798124472176749
80.58081937863349 18.82799246933188 0.5782509969795122 0.42426328828999127 -1.3404212092005712 -1.121267097411984 0.0 -15.245498490134336 -12.853961229499749
40.673733830451965 47.49491095542908 0.4978008615776196 0.3375449776649475 -2.3534483909606934 -1.2541438937187195 0.0 -15.232846204001648 -12.989052998882634
32.433660219693195 39.518060618053696 0.20338019973822286 -0.9742357065026372 -1.0952847039504097 -1.1224977450620437 0.0 -15.231307406110052 -13.849431862270375
14.015129981649265 39.63778585934386 0.5986722679435716 -1.5959300471150548 -1.217370074631268 -1.2794073556980672 0.0 -15.22930084925066 -12.823356315281305
18.713429556176045 41.23499257113834 0.5062466547841289 -1.0688222061470531 -1.0234320222306814 -1.1044516491741547 0.0 -15.229031210352163 -12.973666771740561
72.04938576443784 44.49876725502945 0.41147623257333815 0.2639568964689305 -2.6769266828739733 -0.8934472087791505 0.0 -15.220899035652273 -13.166234062110675
128.81186616420746 42.47138977050781 0.5572334136102347 0.7720749974250793 -1.6035685539245605 -0.6553782820701599 0.0 -15.211302439012625 -12.886919308852626
60.36232106166679 36.90986449301687 0.6574862180989278 0.2984577553766772 -1.7475280847648442 -0.847672733401378 0.0 -15.208634699750698 -12.742297400954978
67.94682271764223 26.245771438473504 0.7394422700827362 0.6298256995632214 -2.4259083407924864 -1.2751862099870686 0.0 -15.201856715403498 -12.644559517029549
8.536718999008365 39.04660104510286 0.4048923894191496 -1.1498052645731613 -2.945456205912868 -2.097699837141124 0.0 -15.191796525551869 -13.181458077169513
23.342338933323315 40.11350334174328 0.4703455167117083 -0.7978073035095758 -1.813687176096522 -1.3678755391873936 0.0 -15.19039436672211 -13.041284572763413
62.35997883717408 22.525637802427003 0.7459312878893233 0.881413622249128 -1.9893891995949595 -1.047186952598504 0.0 -15.18980350230143 -12.637491035359808
42.6711170005919 18.457872957213056 0.23732347215749375 -1.2467340842248662 -1.6245762670778148 -1.0958054341967491 0.0 -15.133532194265856 -13.69758623332768
89.29629199438236 19.602446270658355 0.4674978175843806 0.0460344310245806 -1.9597499353370669 -1.0027052682389141 0.0 -15.125947662830832 -13.046905678120794
111.45914889734972 30.17553938376043 0.5610529524699909 0.26155052572260296 -1.9328948538656288 -0.8298203016980334 0.0 -15.1182803110298 -12.880815409148745
58.16702371467701 20.730039560311177 0.7579116082799003 -0.02922079788744858 -1.4398759421431486 -0.9259485060039463 0.0 -15.115706486711554 -12.624680159550277
115.16566188272284 43.34106919590223 0.7727912452341438 0.8779754476923767 -1.6129393947765087 -0.6008675576558806 0.0 -15.115090156351826 -12.609191063542063
61.81862802223983 20.979215826772336 0.30722654175217834 -1.2301624803572817 -2.6015574103744417 -0.5960284879376072 0.0 -15.105697003075866 -13.44580130223687
69.51749211956981 36.75619290124368 0.44233671595756013 -0.6795360565653965 -2.340659889677541 -0.7398362016199185 0.0 -15.101566230528878 -13.098359816902079
74.42919009974224 32.847939124015475 0.6340106800917036 -0.27628670273812483 -2.664004619672599 -0.5314871785947775 0.0 -15.079749035202479 -12.773455958676756
50.07889410078406 47.022226820851465 0.6276807619556665 -0.8769067907761183 -2.690324827148713 -0.7398727351299983 0.0 -15.077121425863623 -12.782122285248569
61.363380214813006 27.101687412505207 0.7501455183169984 0.620884418217134 -1.8703386010507466 -1.1160850962707536 0.0 -15.073768352631856 -12.632949526347069
115.84479853823629 22.519160873138688 0.6531688459050433 0.35744043436371564 -1.4456205379647826 -0.8483573443379964 0.0 -15.073072333961004 -12.747914285293543
59.10241949045815 17.172881385338197 0.6557802257311467 0.3358112894787135 -2.215382951171841 -1.2422341081846715 0.0 -15.0638138119967 -12.744510894971999
58.27937562746913 30.915882206128742 0.22223153179647906 0.4936764509647338 -2.4311309101172607 -1.2166390207299165 0.0 -15.061001089851638 -13.762130507721228
74.7924108746789 29.191716405752615 0.7772883796838975 -0.3098411713186553 -2.208692134525065 -0.8471098671639368 0.0 -15.049924082806406 -12.604599768948095
64.01276040508321 19.496366192820936 0.4857451367757413 -0.8957305520285284 -2.646278462789506 -0.70939870459268 0.0 -15.047366272544537 -13.011560197151855
100.4872827221617 15.881651525236316 0.612460939563481 0.49693181088283067 -2.2058375591985313 -1.0214563217967092 0.0 -15.046682737385346 -12.803439304923991
43.85582015375616 44.236252335478326 0.7765101879876574 -0.5145565964577647 -1.406680504733551 -1.042531933613123 0.0 -15.045830737260907 -12.605391301947265
60.221417685633064 15.29535952721751 0.7714624044221167 0.5248428804467586 -2.271920059205979 -0.8669242067385978 0.0 -15.043282636629046 -12.61055565227532
48.24346132683455 20.877890751179518 0.2454074144336097 -0.0030297753230013047 -2.5662742625090043 -0.8569095782173108 0.0 -15.042947974744113 -13.66474349542833
68.73827983740037 25.096906109212995 0.6196102316412897 0.9085233335113614 -1.6745280507906788 -1.2069601379008112 0.0 -15.041441009946684 -12.793340463279563
56.450924817068895 29.03648841369791 0.6837822276765886 -1.1233462702755554 -1.7592029383327785 -0.9235612631881795 0.0 -15.04117404178156 -12.709144287781793
84.52253286366857 17.963829505642845 0.7707219480148393 -0.1796941178415432 -2.0756389828458977 -0.8801154556695776 0.0 -15.036416393006927 -12.611317603646068
65.27818763637015 27.854173320107492 0.498607665577425 -0.5408112388774895 -2.6849816706767893 -0.7828681769312666 0.0 -15.029754101114865 -12.987569829615499
90.68087548017502 48.22192817926407 0.3991707615292097 0.29185909032821655 -1.3991912603378296 -0.8753036260604858 0.0 -15.015385087987458 -13.194914954625531
107.94575839252097 24.37750929473148 0.3218878858110586 0.5009231758906192 -2.423409909568381 -0.9101177894949446 0.0 -14.995704424754248 -13.400730914403528
46.04095844154365 20.480748128842727 0.36966464929963316 -0.41543297447627214 -1.2111621510183266 -0.9819493769922585 0.0 -14.990780072342922 -13.267889283467
48.096369319024035 42.41472768406952 0.633839386195832 0.013719617020405028 -1.588559650752823 -1.183020543676923 0.0 -14.959287784619281 -12.773688966065755
74.7971151471138 28.441481292247772 0.7024389430144052 0.23089802265167236 -1.328188180923462 -1.0253861844539642 0.0 -14.95900513316142 -12.686680391754948
55.162702600889375 36.43082557672639 0.7846696515267052 0.30192788191936604 -1.6875053317041866 -1.2295177826492905 0.0 -14.954165495153457 -12.597152901014272
62.070750072599935 45.611379731799715 0.7766139903683026 0.7699149146820301 -1.4218666956308255 -1.2343693570073606 0.0 -14.952765526429358 -12.60528564875326
56.73265229090387 42.242071280500795 0.4218799815742328 0.21181308872780003 -1.8455338711225202 -1.2164355114289658 0.0 -14.949287367731543 -13.142726467332338
56.54139559662353 45.69674768723414 0.5996100621711087 0.6688946911869933 -1.9395989257991637 -1.2728236062475813 0.0 -14.948726522792025 -12.821983015553123
95.07985888142215 20.53414006310149 0.6640508090838225 0.3571517381036897 -1.2615561147993373 -0.9235685495328583 0.0 -14.947122998959625 -12.73385234687003
72.52788623556476 17.24858582587522 0.46893113826298366 -0.8257198874986447 -2.417745247308663 -0.6943328762368335 0.0 -14.923763847053914 -13.044071467311078
38.48199992190651 23.083248659006678 0.2630832947499498 -1.1745204391832127 -1.3866432624375906 -1.091925590889471 0.0 -14.920759180492077 -13.59669705571853
23.79304878081367 26.05362774860219 0.6112079930261416 -0.5036018022947142 -2.383911206842334 -1.4433599842348572 0.0 -14.920287415653352 -12.8052250125622
102.99806758906122 15.985715934218065 0.6889650122155431 0.3160010569943279 -2.5554788510097106 -0.662789807231051 0.0 -14.918660285489171 -12.702818056627628
