luminosity_distance beta log10_kappa_r timeshift log10_vej log10_mej Ebv log_likelihood log_prior
143.21221948962156 3.5808862238997494 -0.3583599550423846 -1.8991749177993782 -1.1812072954310227 -2.861294917456944 0.0 -16.719628462097923 -10.203592144986466
28.885071187972027 3.9491189521623493 0.7369332061167901 0.14907873542879813 -0.6971989507554779 -0.8418474161777425 0.0 -16.428990259127588 -10.203592144986466
47.93135735998584 4.853883188546758 0.8057946519645991 -0.5433785093358701 -1.5479391902547937 -1.871392832558975 0.0 -16.174180346634856 -10.203592144986466
191.20290279388428 3.9877185821533203 -0.39050590991973877 0.2742251753807068 -1.5686046779155731 -0.5201064348220825 0.0 -14.948029245696954 -10.203592144986466
141.0650092885265 1.8590543808234936 -0.05049484184656672 -1.0715944010656988 -1.5535330995856227 -2.8865300829383655 0.0 -14.910605142119987 -10.203592144986466
144.5613980293274 3.769496440887451 0.22396260499954224 -1.3817658424377441 -1.6948952376842499 -0.7808839082717896 0.0 -14.882144451721604 -10.203592144986466
142.45363327726523 1.9006482780788219 -0.4253298941575583 -1.9569474834077827 -1.4118725569201707 -2.4211935895945915 0.0 -14.70226965198119 -10.203592144986466
162.0782971382141 4.425018548965454 -0.2604139447212219 0.049076080322265625 -1.8324802219867706 -2.1826748847961426 0.0 -14.619765031047676 -10.203592144986466
170.6806010672701 1.6744808641020257 -0.7934303987409915 -0.4686585324878041 -1.5872274879498796 -2.7639612482605695 0.0 -14.584290428049325 -10.203592144986466
17.98269748687744 1.3406448364257812 0.38586628437042236 0.7161527276039124 -1.9098916351795197 -2.801217019557953 0.0 -14.528609211346536 -10.203592144986466
71.63660526275635 4.538727283477783 0.7536611557006836 0.9439475536346436 -1.6001161634922028 -0.6898415386676788 0.0 -14.45770784916165 -10.203592144986466
123.91728910628312 4.162463951438971 0.7265233778828646 -0.08539211255669699 -1.7817076294871723 -2.8629533625155155 0.0 -14.452964135130244 -10.203592144986466
76.82937383651733 3.114243984222412 0.15169155597686768 0.21114587783813477 -1.2562150359153748 -1.9557348191738129 0.0 -14.441638479532681 -10.203592144986466
105.92642780698955 3.9539830312633275 -0.7667693588322365 -0.8203132292681468 -1.0601342134837628 -2.138214278325315 0.0 -14.315414417100046 -10.203592144986466
194.31804021033557 4.864220099129323 -0.09504360654970057 -0.018121408716538667 -1.175587603239313 -2.9692195920634066 0.0 -14.132609034656404 -10.203592144986466
30.92947006225586 2.615245819091797 0.11879658699035645 0.7072293758392334 -1.7386753261089325 -0.9215425252914429 0.0 -14.078060758221797 -10.203592144986466
89.19693231582642 4.564356327056885 -0.9420948624610901 0.9700785279273987 -1.0062817931175232 -2.242320954799652 0.0 -13.917494837979666 -10.203592144986466
130.1375042678371 4.587175715819632 0.5559005669733461 -1.229717369088606 -1.8657031444611338 -1.652564470132229 0.0 -13.89957277471745 -10.203592144986466
54.596614837646484 4.106662750244141 -0.570483386516571 -1.8913533687591553 -0.8520157933235168 -2.2867952585220337 0.0 -13.796986721939378 -10.203592144986466
156.26474033536286 4.857906488434265 0.9859781781884256 -1.5983763869706804 -1.4835325576834535 -2.470091135733617 0.0 -13.69874695405637 -10.203592144986466
117.90771942593202 2.457210745243561 -0.11766111255922707 -1.7443118853862787 -1.784013285440986 -2.284716112494956 0.0 -13.683636233396083 -10.203592144986466
113.89366592284054 4.5412952221864895 1.7405742482231936 -1.5304326950964915 -1.6782728310901835 -2.9293500830146852 0.0 -13.671748196275718 -10.203592144986466
158.84277123039143 4.442202661176863 -0.39704574448470475 0.821178251004159 -0.9931987811641345 -1.572005648768552 0.0 -13.65278982303308 -10.203592144986466
65.3416467594773 4.17774103626289 -0.5282099766825208 0.16008404773349572 -0.917732427220467 -1.5389229620159826 0.0 -13.634077420780665 -10.203592144986466
113.72003926812499 4.175447634339984 -0.9616805482806913 0.281581917291283 -1.1584657088467332 -2.2809461411118823 0.0 -13.626969107833638 -10.203592144986466
60.32232046127319 4.9992101192474365 0.03636729717254639 0.8034386038780212 -1.1043979823589325 -0.7359423041343689 0.0 -13.604381358480829 -10.203592144986466
