luminosity_distance beta log10_kappa_r timeshift log10_vej log10_mej Ebv log_likelihood log_prior
47.89438546677942 2.6034210940585556 -0.18336028278974004 -1.4330743024407058 -1.4038992311085958 -0.909861937780764 0.0 -15.581326479987055 -10.203592144986466
120.49806944557486 4.540374807238408 0.2565264883424745 -1.4927614532729054 -1.7075686143868865 -2.456732364571975 0.0 -15.546069797135443 -10.203592144986466
97.0441222190857 4.549374580383301 0.6616363525390625 0.5938779711723328 -1.9155202507972717 -0.7979055047035217 0.0 -15.518650149341667 -10.203592144986466
1.6972661018371582 3.0919189453125 1.559724509716034 -0.5697991251945496 -1.5105247497558594 -1.5145732760429382 0.0 -15.477755393348529 -10.203592144986466
150.3379136477887 4.6362316051229655 0.5914675880304809 -0.6396227787515105 -1.52835590838216 -2.0358846699331052 0.0 -15.123853085740066 -10.203592144986466
106.37386098248318 2.3324848587007714 -0.16904712949356904 0.5284399254447667 -1.8822234849529595 -2.285238333863955 0.0 -15.112878397351267 -10.203592144986466
19.310319423675537 4.92096209526062 0.14798223972320557 -0.6558486819267273 -0.5642209351062775 -0.5779961049556732 0.0 -15.04582378543837 -10.203592144986466
73.72561595625311 3.2191273098046373 -0.1622595241621545 -0.21369913055718603 -1.507799525636004 -2.9398092355634637 0.0 -14.936700403620247 -10.203592144986466
55.20820348982479 4.540585573293682 1.3265494666482112 -1.2217296248982155 -1.8730123300958017 -0.9280157273084031 0.0 -14.659497728687583 -10.203592144986466
27.202251256310582 3.8375188242959015 0.530482327968067 0.37355057763988375 -1.5160179292187923 -1.008621363381445 0.0 -14.508120555005359 -10.203592144986466
147.4993112860155 2.4455377679185135 -0.9946989265662451 -1.3559147084249865 -1.2358533257963407 -2.740444868363692 0.0 -14.435351051349976 -10.203592144986466
187.11982793782016 3.0487293552597543 -0.942930753490123 0.4772763268669027 -1.6677542897728554 -1.0079634238812991 0.0 -14.37079844965351 -10.203592144986466
53.94392905749675 2.1191311986376804 0.06727799084005093 -1.386015163786358 -1.8906528811044208 -2.2569057944298025 0.0 -14.329895262622989 -10.203592144986466
62.810282012215545 2.0623207425084455 -0.8354312180020409 -0.8341966493573432 -0.8371940114244838 -0.7129506059037922 0.0 -14.315837128361174 -10.203592144986466
