Nested Sampling Global Log-Evidence           :   -0.104778104999501154E+01  +/-    0.289537334596329590E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.104778104999501154E+01 +/-    0.289537334596329451E-01
Local Log-Evidence   -0.104778104999501154E+01 +/-    0.289537334596329590E-01

Dim No.       Mean        Sigma
   1    0.154798714134072583E+03    0.265170061156733468E+02
   2   -0.766961997944997531E+00    0.793534334827607823E+00
   3    0.137826045536886904E+00    0.441264474661205511E-01
   4   -0.160060346010616833E+00    0.184546577749979601E+01
   5    0.254489471778992371E+01    0.287012896436175113E+00
   6   -0.226246418740224442E+01    0.551915221339932205E+00
   7   -0.160215973301279080E+01    0.810782105838904199E+00
   8    0.308616421785957940E+00    0.153658319389817638E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.189075422286987305E+03
   2    0.950327098369598389E+00
   3    0.172549477716256755E+00
   4   -0.235164570808410645E+01
   5    0.282559126615524292E+01
   6   -0.270960152149200439E+01
   7   -0.270860588550567627E+01
   8    0.477056726360321037E+00

MAP Parameters
Dim No.        Parameter
   1    0.145919275135938761E+03
   2    0.205626294977066415E+00
   3    0.170160666192189725E+00
   4   -0.657326047884359888E+00
   5    0.281861482188225621E+01
   6   -0.190068041222767281E+01
   7   -0.254561930047140006E+01
   8    0.117299407279043422E+00
