Nested Sampling Global Log-Evidence           :   -0.853976983661824818E+02  +/-    0.111133272082826876E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.853976983661824818E+02 +/-    0.111133272082826876E+00
Local Log-Evidence   -0.853976983661824818E+02 +/-    0.111133272082826876E+00

Dim No.       Mean        Sigma
   1    0.215893900192826749E+01    0.181458671401061422E+00
   2    0.467403088921907610E+02    0.253269504446676708E+01
   3    0.711983477081252314E+00    0.482053146687659931E-01
   4    0.846446539847792723E+00    0.102746945443399129E+00
   5   -0.290311497075514513E+01    0.670226715092332448E-01
   6   -0.591904297470972951E+00    0.531113445741532228E-01
   7    0.265901338287017786E+00    0.144781825361094907E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.211861427898231724E+01
   2    0.495756873031830239E+02
   3    0.784911187879226757E+00
   4    0.957258455683093867E+00
   5   -0.298306679500613869E+01
   6   -0.633707632422578548E+00
   7    0.422770481099110196E+00

MAP Parameters
Dim No.        Parameter
   1    0.211861427898231724E+01
   2    0.495756873031830239E+02
   3    0.784911187879226757E+00
   4    0.957258455683093867E+00
   5   -0.298306679500613869E+01
   6   -0.633707632422578548E+00
   7    0.422770481099110196E+00
