luminosity_distance KNphi inclination_EM timeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
7.615876138210297 37.07751840353012 0.3534848545563967 -1.0610870122909546 -1.7110662460327148 -1.1389488279819489 0.0 -14.436856246950777 -10.214597349284404
8.49682934506339 47.065975856909944 0.6717399444561246 0.35420610157273114 -1.541576903728668 -0.7172847765149188 0.0 -13.1807619444616 -9.628024507806703
3.3052691992044334 42.25427129309939 0.30604564100992665 -0.30039847377297857 -1.572342231588697 -0.9820296934040238 0.0 -12.515903659390103 -10.353450741152791
1.7477541818983036 25.085101757209188 0.3253385205085697 -1.5440236524100106 -2.318286258650737 -1.7514259524102034 0.0 -11.469737557602292 -10.294362578089078
6.431569814682007 24.791214168071747 0.6613430985106828 -1.0451200008392334 -2.3409000635147095 -1.0121296644210815 0.0 -11.434555769949064 -9.64124159211281
6.310414387060731 45.667482383053056 0.36216180877938764 -1.3063197177584822 -2.2515914064071127 -0.8298925210399704 0.0 -11.33953750460076 -10.191390775345148
7.60295723774883 35.91123366878814 0.4684784816706529 -0.21275097862773062 -2.3461885541233167 -1.3426871744955764 0.0 -11.229426921562442 -9.948885201818854
7.084421718506934 48.240330312817356 0.44368094227048643 -0.7848359332057215 -1.206383247072615 -0.8660543046646043 0.0 -11.226538109669121 -9.999446404797759
2.22303988032823 17.118737347690264 0.6641407848257895 -0.524965659342487 -2.8459661729796 -2.8571777845584463 0.0 -11.133068104922133 -9.637657142234545
1.0115577003380594 19.556265365541982 0.5304080282105791 -1.7884595598613373 -1.3318677252610251 -1.6211811991606202 0.0 -11.119709771130676 -9.835215239378584
2.326620042324066 19.356762766838074 0.681150533371586 -0.9942595958709717 -1.384369134902954 -1.3032791316509247 0.0 -11.104630215385406 -9.61630206207866
1.7840890884399414 40.00308394432068 0.5059038652770192 0.35302990674972534 -1.5602264404296875 -2.5561760663986206 0.0 -11.08992856202233 -9.878205035447145
1.9126570224761963 30.241163671016693 0.7071113804411465 -1.2307753562927246 -2.877637028694153 -0.5670011341571808 0.0 -11.072476281225493 -9.585106265589815
2.0695236189365147 21.375087120773912 0.48833801636571394 -1.468790074324862 -1.8281864210127468 -1.0812712556835389 0.0 -11.024733241087866 -9.91058396127358
2.463178277015686 38.74415576457977 0.5015492917706483 -0.964346170425415 -1.92670738697052 -1.0552947521209717 0.0 -11.019183502717066 -9.88610595894648
4.936945699231217 25.163685204528825 0.3748944226438671 -0.4645015725326429 -2.293717677852243 -1.5958085569119804 0.0 -11.013888851385822 -10.158415886761194
1.3442931771278381 49.83835577964783 0.4767065977694129 -1.968045949935913 -2.1659644842147827 -0.8737509250640869 0.0 -10.984460285728908 -9.93279007272844
2.94600425537504 37.44264937198695 0.5097695216159713 -1.0905912206890025 -1.9855466413866325 -1.5000091859621028 0.0 -10.982725043174955 -9.871258900606865
7.093551077989152 44.072562888107505 0.47333835265341984 -0.26499352620953553 -1.448987203119703 -1.3882976608855533 0.0 -10.911854225516475 -9.939339279125182
